TestId,Date,Time,Segment,Position,Type,Excluded,Tags,System Weight,Jump Height,Jump Momentum,Countermovement Depth,Braking RFD,Stiffness,Force at Min Displacement,Relative Force at Min Displacement,Avg. Braking Force,Avg. Relative Braking Force,Peak Braking Force,Peak Relative Braking Force,Avg. Propulsive Force,Avg. Relative Propulsive Force,Peak Propulsive Force,Peak Relative Propulsive Force,Unweighting Phase,Unweighting Phase %,Braking Phase,Braking Phase %,Propulsive Phase,Propulsive Phase %,Flight Time,Time To Takeoff,Braking Net Impulse,Propulsive Net Impulse,Positive Impulse,Positive Net Impulse,Impulse Ratio,Avg. Braking Velocity,Peak Braking Velocity,Avg. Propulsive Velocity,Takeoff Velocity,Peak Velocity,Avg. Braking Power,Avg. Relative Braking Power,Peak Braking Power,Peak Relative Braking Power,Avg. Propulsive Power,Avg. Relative Propulsive Power,Peak Relative Propulsive Power,Peak Propulsive Power,L|R Peak Braking Force,Left Force at Peak Braking Force,Right Force at Peak Braking Force,L|R Avg. Braking Force,Left Avg. Braking Force,Right Avg. Braking Force,L|R Peak Propulsive Force,Left Force at Peak Propulsive Force,Right Force at Peak Propulsive Force,L|R Avg. Propulsive Force,Left Avg. Propulsive Force,Right Avg. Propulsive Force,L|R Avg. Braking RFD,Left Avg. Braking RFD,Right Avg. Braking RFD,L|R Braking Impulse Index,L|R Propulsive Impulse Index,Time to Stabilization,Landing Height,Landing Performance Index,Landing Phase,Landing Stiffness,Peak Landing Force,Avg. Landing Force,Relative Peak Landing Force,L|R Peak Landing Force,Left Force at Peak Landing Force,Right Force at Peak Landing Force,L|R Avg. Landing Force,Left Avg. Landing Force,Right Avg. Landing Force,L|R Landing Impulse Index,RSI,mRSI,Braking Impulse,Relative Braking Impulse,Relative Braking Net Impulse,Propulsive Impulse,Relative Propulsive Impulse,Relative Propulsive Net Impulse
VezxjDFJ8zn1Gtr2kg3i,2/21/25,15:24:36,BASEB23,NA,Countermovement Jump,,,856.72,0.3388,225.1705,-0.3508,5875,-5251.1937,1842,215.0061,1652.4286,192.8785,1915,223.5269,1644.0523,191.9008,1924,224.5775,0.27,37.2414,0.168,23.1724,0.287,39.5862,0.553,0.725,133.178,226.8669,749.8525,360.0449,1.7035,-0.9242,-1.535,1.5286,2.5783,2.7137,-1404.1513,-16.0784,-2108.1611,-24.1398,2324.7714,26.6201,50.1388,4378.6844,0.47,962,953,-1.902,810.5,841.9286,-1.7672,945,979,-1.0137,813.6934,830.3589,12.6646,3309.5238,2565.4762,-3.7847,-1.9856,N/A,0.406,2.8593,0.142,-12905.705,8862,1131.5137,1034.4103,4.5362,4632,4230,-21.1484,446.1084,685.4053,N/A,0.7628,0.4674,277.107,3.1731,1.525,472.7455,5.4132,2.5978
WdUo3cIotIB23vB289fN,2/18/25,15:24:48,BASEB23,NA,Countermovement Jump,,,855.914,0.3329,222.9961,-0.36,5196.8085,-5088.442,1832,214.0402,1552.0213,181.3291,1935,226.0741,1568.3035,183.2314,1853,216.4937,0.278,35.6868,0.188,24.1335,0.313,40.1797,0.542,0.779,130.3722,223.8804,783.0655,354.2526,1.7172,-0.9667,-1.4949,1.4791,2.5559,2.6898,-1345.9543,-15.4266,-1980.7437,-22.7022,2179.837,24.9841,49.1482,4288.1377,-7.3902,896,1039,-8.2782,711.7713,840.25,-0.5936,921,932,-2.6322,763.5112,804.7923,10.1331,2861.7021,2335.1064,-15.3398,-5.1355,N/A,0.3843,2.5965,0.148,-14798.5172,8335,1248.7937,973.8128,-2.7714,4052,4283,14.8179,716.9191,531.8746,N/A,0.6958,0.4274,291.284,3.3385,1.4943,491.7815,5.6365,2.566
2Uc4bnsjmLbYWDXlPltq,2/18/25,15:24:42,BASEB23,NA,Countermovement Jump,,,857.482,0.3366,224.6198,-0.3237,4020.6186,-5053.6361,1636,190.7912,1458.1649,170.052,1687,196.7388,1634.9343,190.6669,1956,228.1097,0.294,37.8378,0.194,24.9678,0.289,37.1943,0.528,0.777,116.1395,225.4817,755.785,341.6212,1.9415,-0.813,-1.3291,1.4428,2.5698,2.6842,-1095.136,-12.5289,-1574.8418,-18.0169,2239.5467,25.6215,50.3876,4404.3241,-11.9146,743,944,-10.4523,652.8763,805.2887,-0.818,970,986,-3.3236,790.2976,844.6367,-6.6667,1876.2887,2144.3299,-18.9352,-6.4498,N/A,0.3438,2.6049,0.132,-22701.9844,7138,1128.2276,832.4373,-24.2085,2705,4433,27.9506,721.7869,406.4407,N/A,0.6795,0.4332,282.491,3.2318,1.3287,473.294,5.4147,2.5796
bsR9gY8zHwh7ehWf8L0Q,2/14/25,15:22:08,BASEB23,NA,Countermovement Jump,,,859.798,0.3408,226.6452,-0.3596,7725.4902,-5669.5821,2039,237.1487,1760.1961,204.722,2128,247.5,1652.8147,192.2329,2037,236.9161,0.311,41.4667,0.153,20.4,0.286,38.1333,0.547,0.75,137.1629,227.8088,742.423,364.9717,1.6609,-0.9656,-1.5688,1.579,2.5859,2.7257,-1535.1421,-17.5154,-2265.3529,-25.8469,2386.1058,27.2246,49.3435,4324.7173,-0.6579,1057,1071,-0.1188,879.0523,881.1438,-2.5037,993,1044,-4.1009,792.5175,860.2972,-11.3367,3424.8366,4300.6536,-0.1889,-7.8626,N/A,0.3903,3.2798,0.119,-21549.5679,8037,1073.2083,934.7544,-2.8493,3904,4133,-60.971,209.4315,863.7768,N/A,0.7293,0.4544,268.712,3.0659,1.565,473.711,5.4049,2.5992
hSr4bi7Nr38iQqAX1Wrj,2/14/25,15:22:03,BASEB23,NA,Countermovement Jump,,,861.054,0.3233,221.0454,-0.3195,6777.0701,-6034.0188,1928,223.9116,1721.5987,199.9409,1991,231.2282,1678.7565,194.9653,2009,233.3187,0.273,38.9444,0.157,22.3966,0.271,38.6591,0.534,0.701,134.5655,222.5469,725.6435,357.1124,1.6538,-0.9173,-1.5407,1.5195,2.5184,2.6711,-1453.4089,-16.5587,-2310.4385,-26.3229,2339.368,26.6525,50.3596,4420.2204,-1.8584,977,1014,-1.5986,847.0382,874.5605,1.0453,1015,994,-4.7744,799.3026,879.4539,-36.2782,2159.2357,4617.8344,-3.0116,-9.1014,N/A,0.3742,3.0175,0.124,-18290.1072,8457,1148.9048,982.1684,3.3936,4372,4085,-45.0238,315.812,833.0928,N/A,0.7618,0.4611,269.751,3.0733,1.5331,455.8925,5.194,2.5355
eRO2Fc1NIkDIaKTDlzU7,2/12/25,14:23:05,BASEB23,NA,Countermovement Jump,,,851.373,0.3403,224.2405,-0.3438,6305.3892,-5538.7699,1904,223.6388,1669.0898,196.0468,1998,234.6797,1652.1464,194.0567,1910,224.3435,0.263,37.0423,0.167,23.5211,0.28,39.4366,0.543,0.71,136.0262,225.1471,741.737,361.1733,1.6552,-0.9644,-1.5685,1.5463,2.5838,2.7079,-1460.2963,-16.8264,-2199.3154,-25.3418,2354.9446,27.135,50.1528,4352.5744,-5.3053,946,1052,-6.8265,777.5749,891.515,0.3141,958,952,-0.1693,824.675,827.4714,4.2735,3287.4251,3017.9641,-12.8163,-0.365,N/A,0.3801,2.5858,0.147,-0.0507,7058,319.2827,829.0138,-2.0402,3457,3601,37.882,220.1167,99.166,N/A,0.7648,0.4793,278.2055,3.2056,1.5674,463.5315,5.3411,2.5943
urMEbb25ruO5HNpQIp2Y,2/12/25,14:22:37,BASEB23,NA,Countermovement Jump,,,851.421,0.3474,226.5791,-0.3398,5216.6667,-5291.4713,1798,211.1764,1602.9667,188.2696,1878,220.5724,1645.6364,193.2812,1926,226.2101,0.264,36.1644,0.18,24.6575,0.286,39.1781,0.539,0.73,134.7832,228.0286,759.574,362.8118,1.6918,-0.9247,-1.5603,1.5294,2.6106,2.7397,-1374.3067,-15.8346,-2070.443,-23.8555,2340.1192,26.9627,50.9169,4419.1324,-3.0884,910,968,-3.3188,774.8833,828.0833,0,963,963,-4.9497,782.0909,863.5455,-35.4633,1683.3333,3533.3333,-6.3363,-9.4261,820,0.3612,3.087,0.117,-30230.3209,8008,1133.1134,940.5453,-9.9151,3607,4401,-26.9772,413.7159,719.3976,42.5167,0.7384,0.4758,288.039,3.3188,1.553,471.535,5.433,2.6273
NM7gAw3hbwTJ4hZwUo2I,2/21/25,15:21:45,BASEB57, ,Countermovement Jump,,,868.031,0.452,263.5062,-0.3992,8456.25,-5544.0762,2213,254.9448,1856.6125,213.8878,2231,257.0185,1763.0034,203.1037,2213,254.9448,0.288,38.7618,0.16,21.5343,0.295,39.7039,0.645,0.743,157.481,265.1059,817.541,422.5869,1.6834,-1.0889,-1.7886,1.7319,2.978,3.0686,-1829.7111,-20.6784,-2557.0899,-28.8988,2837.7298,32.0704,59.0385,5223.9847,-0.1345,1114,1117,-2.3282,906.6938,949.9188,0.0452,1107,1106,-0.3799,878.1525,884.8508,1.2565,4281.25,4175,-4.5691,-0.7539,N/A,0.5668,1.8462,0.307,-0.7384,6942,709.1844,799.741,-1.7286,3411,3531,24.5894,441.7844,267.4,N/A,0.8681,0.6084,296.366,3.3494,1.7798,521.175,5.89,2.9961
2ODfRZKv0N5mohRYUYbq,2/21/25,15:21:39,BASEB57, ,Countermovement Jump,,,868.831,0.4317,257.7559,-0.325,9871.4286,-6894.9368,2241,257.9328,1886.1429,217.0897,2273,261.6159,1887.5,217.2459,2241,257.9328,0.277,41.2817,0.14,20.8644,0.254,37.8539,0.625,0.671,141.7252,259.8464,743.891,401.5716,1.8335,-0.9889,-1.6145,1.6879,2.9103,2.9973,-1683.6367,-19.01,-2505.9978,-28.2953,2948.0189,33.2862,60.2622,5337.171,1.0999,1149,1124,0.2961,945.8643,940.2786,0.9371,1131,1110,-0.3819,940.1457,947.3543,0,4935.7143,4935.7143,0.594,-0.7478,N/A,0.5241,1.7587,0.298,-4220.8347,7464,1052.2477,859.0854,2.1436,3812,3652,0.2564,527.4727,524.775,N/A,0.9314,0.6434,263.3615,2.9736,1.6002,480.5295,5.4257,2.9339
DylWS3eRwJsrrGfcKFVr,2/18/25,15:21:00,BASEB57, ,Countermovement Jump,,,851.303,0.4467,256.9144,-0.3841,9315.0685,-5777.1042,2219,260.6592,1948.6507,228.9021,2281,267.9422,1740.8962,204.4978,2215,260.1894,0.277,38.9045,0.146,20.5056,0.289,40.5899,0.64,0.712,159.5163,258.1879,788.021,417.7042,1.6186,-1.0984,-1.8433,1.746,2.9606,3.0719,-1944.9547,-22.4127,-2966.2401,-34.1815,2806.678,32.3428,59.9181,5199.6373,-2.4112,1113,1168,1.1413,985.4452,963.2055,-5.1919,1050,1165,-2.7296,846.6886,894.2076,-21.1765,3671.2329,5643.8356,2.3577,-5.3294,N/A,0.5556,1.8899,0.294,-3990.8207,7485,1422.0774,879.2404,1.3494,3793,3692,0.1274,711.9443,710.1331,N/A,0.8989,0.6274,283.8065,3.2704,1.8382,504.2145,5.8103,2.9752
EwdVkx02w7Y218ASH3aU,2/18/25,15:20:52,BASEB57, ,Countermovement Jump,,,851.155,0.4755,265.0206,-0.3852,9278.1457,-5858.7563,2257,265.1691,1897.1987,222.897,2265,266.109,1791.9752,210.5345,2257,265.1691,0.295,40.522,0.151,20.7418,0.282,38.7363,0.656,0.728,157.2321,266.4233,792.2055,423.6554,1.6945,-1.0805,-1.8189,1.7712,3.0545,3.1426,-1870.2672,-21.5558,-2585.3772,-29.7978,2947.431,33.9707,62.6787,5438.2549,-1.1038,1120,1145,-1.0566,938.5762,958.6225,-2.4369,1101,1156,-4.1578,858.734,933.2411,5.3533,4887.4172,4390.7285,-2.1269,-7.9705,N/A,0.5772,1.9368,0.298,-4709.6496,6550,1562.6891,769.5426,0.8855,3304,3246,0.97,788.9236,773.7655,N/A,0.9011,0.6532,285.7565,3.2935,1.8122,506.449,5.8371,3.0707
sugdUF0LTOJ2dDjBorNH,2/14/25,15:22:46,BASEB57, ,Countermovement Jump,,,858.157,0.4897,271.1397,-0.4251,7500,-4972.4237,2114,246.3419,1848.7143,215.4284,2115,246.4584,1764.5552,205.6215,2115,246.4584,0.292,38.4717,0.168,22.1344,0.299,39.3939,0.666,0.759,165.7666,272.0461,838.572,437.8127,1.6411,-1.0795,-1.8961,1.782,3.0995,3.1881,-1862.4103,-21.2901,-2962.1823,-33.8621,2938.9743,33.5968,63.1794,5526.7912,3.6407,1096,1019,1.4302,937.5774,911.1369,3.7352,1097,1018,3.4488,912.7057,851.8495,19.5238,4482.1429,3017.8571,2.7462,6.6604,N/A,0.5957,2.7202,0.219,-6380.9107,8156,1378.5821,950.4088,7.7734,4395,3761,2.5744,707.0365,671.5456,N/A,0.8775,0.6451,309.937,3.543,1.895,528.635,6.0431,3.1099
NXmfnupyEwKHA5xGC4BQ,2/14/25,15:22:39,BASEB57, ,Countermovement Jump,,,857.242,0.4927,271.6972,-0.4036,7240,-5260.454,2123,247.6547,1765.7771,205.9835,2138,249.4045,1790.7148,208.8926,2121,247.4214,0.279,37.4497,0.175,23.4899,0.291,39.0604,0.655,0.745,158.3402,272.6731,830.488,431.0132,1.7221,-1.0792,-1.8141,1.7308,3.1092,3.1888,-1746.7749,-19.9895,-2561.4101,-29.3119,2939.6577,33.6405,64.8505,5666.9247,-4.3031,1023,1115,-0.1867,881.24,884.5371,-4.5733,1012,1109,-5.5095,846.0275,944.6873,-12.3915,3171.4286,4068.5714,-0.3293,-10.4308,N/A,0.5551,1.6522,0.336,-3857.9389,8229,1351.793,959.939,2.394,4213,4016,-18.6266,550,801.793,N/A,0.8792,0.6614,308.3575,3.5287,1.812,522.1305,5.9751,3.1204
O4nIssfszopwZXJFpnqg,2/11/25,15:23:36,BASEB57, ,Countermovement Jump,,,865.154,0.4901,273.4714,-0.4323,8368.0982,-5132.5839,2219,256.4861,1881.2086,217.442,2236,258.4511,1765.2138,204.0346,2219,256.4861,0.305,39.5078,0.163,21.114,0.304,39.3782,0.665,0.772,164.9254,274.7067,843.659,439.6321,1.6656,-1.128,-1.8748,1.8118,3.1009,3.1875,-1926.7074,-21.847,-2727.1631,-30.9234,2966.6167,33.6385,60.5789,5342.5175,0.8945,1128,1108,3.1611,970.3374,910.8712,0.0451,1110,1109,-0.3546,879.477,885.7368,-6.1584,3926.3804,4441.7178,6.1679,-0.704,N/A,0.591,1.8241,0.324,-3618.5147,7259,1601.8889,839.0414,-1.4465,3577,3682,-2.7341,779.0455,822.8434,N/A,0.8614,0.6348,305.9455,3.4691,1.8701,537.7135,6.0971,3.1149
tKDgYO7mEaWXnNEOxdBa,2/11/25,15:23:29,BASEB57, ,Countermovement Jump,,,863.543,0.4847,271.4541,-0.3909,8095.2381,-5678.4857,2220,257.0804,1781.0774,206.2523,2220,257.0804,1829.726,211.8859,2222,257.312,0.291,39.3243,0.168,22.7027,0.281,37.973,0.656,0.74,153.4608,272.5944,813.786,426.0552,1.7763,-1.0716,-1.7467,1.7838,3.0838,3.1707,-1724.7082,-19.593,-2463.3049,-27.9836,3034.6274,34.4739,63.0539,5550.4356,0.4505,1115,1105,0.9829,899.2917,881.7857,0.18,1113,1109,-1.4768,901.3523,928.3737,-6.3235,3791.6667,4303.5714,1.9819,-2.8936,N/A,0.5679,1.9187,0.296,-4329.0377,6456,1541.8748,747.6177,-8.3333,2959,3497,-20.1524,615.575,926.2998,N/A,0.8865,0.655,298.536,3.3914,1.7433,515.25,5.8533,3.0967
pmAYtYmjXznwZhYy4J4a,2/25/25,15:24:14,BASEB43, ,Countermovement Jump,,,807.378,0.3648,220.1758,-0.3058,9970.1493,-6987.9037,2137,264.684,1725.291,213.6906,2161,267.6565,1662.7946,205.9499,2137,264.684,0.255,39.4127,0.134,20.711,0.258,39.8764,0.549,0.647,122.3238,221.752,660.568,344.0758,1.8128,-0.9395,-1.4961,1.6643,2.6752,2.7939,-1445.8573,-17.5678,-2026.7005,-24.6253,2489.3387,30.2466,52.1079,4288.5633,-7.5428,999,1162,-8.8806,786.0373,939.2537,-8.0019,983,1154,-7.5965,768.2403,894.5543,-3.7425,4798.5075,5171.6418,-16.3364,-14.1165,N/A,0.3708,1.4426,0.257,-7183.8818,4325,1197.8936,535.6846,-1.6416,2127,2198,-5.1629,568.024,629.8696,N/A,0.8485,0.5638,230.5125,2.8008,1.4863,430.0555,5.2254,2.6944
FKYVTfHYEwDCIVlTHsMt,2/25/25,15:24:08,BASEB43, ,Countermovement Jump,,,809.458,0.3782,224.7823,-0.2434,13097.3451,-9430.0781,2295,283.523,1729.6195,213.6762,2295,283.523,1910.3415,236.0025,2296,283.6466,0.298,48.3766,0.113,18.3442,0.205,33.2792,0.569,0.616,103.2272,226.8056,587.4405,330.0329,2.1971,-0.815,-1.2662,1.6809,2.7242,2.8177,-1245.1,-15.0896,-1682.2361,-20.3874,2859.3923,34.6536,58.9202,4861.7155,-10.1525,1031,1264,-7.8676,796.7699,932.8496,-10.1916,1031,1265,-8.4199,874.7463,1035.5951,-12.2973,5743.3628,7353.9823,-14.5593,-15.5389,N/A,0.4128,1.5066,0.274,-4918.0251,3518,1174.129,434.6118,-4.8891,1673,1845,-1.6226,577.5386,596.5905,N/A,0.9237,0.614,194.696,2.3596,1.251,392.7445,4.7598,2.7487
hCqZMrLYqZRH8tClyJRq,2/21/25,15:22:17,BASEB43, ,Countermovement Jump,,,815.791,0.3199,208.3219,-0.2893,7313.7255,-6688.9646,1935,237.1931,1537.2614,188.4381,1949,238.9092,1667.4286,204.3941,1933,236.9479,0.24,37.6176,0.153,23.9812,0.245,38.4013,0.542,0.638,109.816,209.5987,644.0995,319.4147,1.9086,-0.8474,-1.3266,1.5216,2.5051,2.626,-1169.5862,-14.0644,-1536.8946,-18.4814,2310.38,27.7826,50.5079,4200.195,-9.1842,885,1064,-7.9026,707.8889,829.3725,-10.1914,868,1065,-8.9567,759.0408,908.3878,-14.7453,3117.6471,4196.0784,-14.6213,-16.4329,N/A,0.3933,1.4729,0.267,-4426.1825,4110,986.3728,503.8055,-0.5353,2044,2066,-12.8439,429.842,556.5308,N/A,0.8495,0.5013,234.632,2.8215,1.3206,409.4675,4.9239,2.5205
znlnswGvLXSZV5L9uFV8,2/21/25,15:22:12,BASEB43, ,Countermovement Jump,,,812.562,0.338,213.3179,-0.247,11130.0813,-8865.0332,2190,269.5179,1701.122,209.3529,2189,269.3948,1788.4977,220.106,2204,271.2408,0.221,39.254,0.123,21.8472,0.219,38.8988,0.54,0.563,108.5969,214.8054,601.2985,323.4023,1.978,-0.8285,-1.3196,1.6309,2.5754,2.6956,-1259.5831,-15.2069,-1749.0413,-21.116,2584.1449,31.1982,53.3635,4420.0957,-7.7204,1010,1179,-1.3707,838.9024,862.2195,-8.8929,1004,1200,-8.9964,813.7991,974.6986,-20.672,4414.6341,6715.4472,-2.5797,-16.4869,N/A,0.3673,1.4019,0.262,-6214.8409,3580,1070.7601,440.5818,25.5307,2247,1333,5.1238,562.812,507.9481,N/A,0.9591,0.6004,208.542,2.5177,1.3111,392.7565,4.7417,2.5933
SOfZQY6YPHWPsX6DcQk5,2/18/25,15:23:00,BASEB43, ,Countermovement Jump,,,817.611,0.3347,213.5681,-0.2903,9277.3723,-7199.6345,2090,255.6228,1732.2263,211.8644,2113,258.4359,1660.2244,203.058,2090,255.6228,0.256,39.5672,0.137,21.1747,0.254,39.2581,0.56,0.647,124.6543,215.0518,659.392,339.7061,1.7252,-0.9184,-1.5041,1.6326,2.5625,2.723,-1439.0334,-17.2661,-1993.2214,-23.9154,2416.1696,28.9901,51.7779,4315.4122,-7.3355,979,1134,-3.0849,839.3942,892.8321,-8.2297,959,1131,-11.4487,735.0748,925.1496,-24.6263,3496.3504,5781.0219,-5.8834,-20.5287,N/A,0.4326,1.7445,0.248,-5359.9716,3939,1083.195,481.7694,-70.6017,579,3360,-30.9938,373.736,709.4589,N/A,0.8655,0.5173,236.667,2.8396,1.4956,422.725,5.072,2.5803
9xRlplwfyV29nGVZ5Ql4,2/18/25,15:22:54,BASEB43, ,Countermovement Jump,,,815.894,0.3648,222.5048,-0.2569,11252.0325,-8550.9321,2197,269.2752,1751.2602,214.6431,2209,270.746,1800.969,220.7357,2195,269.03,0.23,39.7237,0.123,21.2435,0.226,39.0328,0.567,0.579,114.35,223.713,622.81,338.063,1.9564,-0.8707,-1.38,1.6594,2.6753,2.7863,-1354.2175,-16.2826,-1919.65,-23.0811,2675.6423,32.1709,55.312,4600.2776,-8.5559,1010,1199,-5.4061,828.2927,922.9675,-9.6128,992,1203,-8.93,820.0708,980.8982,-17.1965,4658.5366,6593.4959,-10.1887,-16.3939,N/A,0.4205,1.752,0.24,-6257.4419,4589,1300.6779,562.4505,6.472,2443,2146,5.8408,688.3238,612.354,N/A,0.9793,0.63,214.705,2.5815,1.3749,408.105,4.9069,2.6898
8O0fl35UK9DMpobNIe4l,2/14/25,15:23:26,BASEB43, ,Countermovement Jump,,,807.571,0.3342,210.7957,-0.3014,8642.8571,-6718.0222,2025,250.7519,1650.2714,204.35,2041,252.7332,1640.6166,203.1545,2024,250.6281,0.277,41.3433,0.14,20.8955,0.253,37.7612,0.557,0.67,117.3651,211.7595,646.5,329.1246,1.8043,-0.8943,-1.4279,1.626,2.5606,2.7184,-1321.6246,-16.0545,-1851.6796,-22.4933,2383.8617,28.9581,51.534,4242.3381,-10.632,912,1129,-7.5477,762.8571,887.4143,-11.166,899,1125,-11.5916,725.2213,915.3953,-20.4959,3435.7143,5207.1429,-13.9761,-20.7713,720,0.426,1.885,0.226,-5677.7351,4582,1132.1583,567.3805,2.6626,2352,2230,-5.4424,535.2708,596.8875,10.3388,0.8313,0.4988,230.425,2.7991,1.4257,416.075,5.0543,2.5724
EFoWqjK4dAzqajP74Ayh,2/14/25,15:23:17,BASEB43, ,Countermovement Jump,,,809.505,0.3576,218.5865,-0.2523,12913.0435,-9115.3949,2300,284.1242,1832.3652,226.3563,2307,284.989,1865.7067,230.475,2300,284.1242,0.309,48.8924,0.115,18.1962,0.208,32.9114,0.558,0.632,116.8744,220.826,599.1705,337.7004,1.8894,-0.879,-1.434,1.6521,2.6489,2.7584,-1449.3756,-17.5643,-2093.4778,-25.3698,2734.3387,33.1361,57.0627,4708.7182,-8.9727,1050,1257,-6.8991,852.9739,979.3913,-9.1304,1045,1255,-8.7755,850.9904,1014.7163,-6.1279,6060.8696,6852.1739,-12.9165,-16.1309,N/A,0.4024,1.9161,0.21,-6954.8542,5554,989.5515,686.0983,14.4761,3179,2375,0.8244,498.8549,490.6966,N/A,0.8829,0.5659,209.9675,2.5445,1.4163,389.203,4.7166,2.6761
gGZ9Bv6GFfEic7jXVoM2,2/11/25,15:21:48,BASEB43, ,Countermovement Jump,,,809.333,0.3525,216.956,-0.2531,11225.8065,-8727.8025,2209,272.9408,1733.3387,214.1688,2210,273.0644,1799.4612,222.3388,2209,272.9408,0.256,42.7379,0.124,20.7012,0.219,36.5609,0.552,0.599,113.8647,217.9261,609.392,331.7908,1.9139,-0.8563,-1.3824,1.6436,2.6297,2.7437,-1328.8584,-16.1072,-1751.8031,-21.2338,2637.6532,31.9712,54.9868,4536.4592,-7.5113,1022,1188,-5.5049,818.9597,914.379,-7.56,1021,1188,-7.2772,834.2557,965.2055,-13.7931,4838.7097,6387.0968,-10.3945,-13.5612,N/A,0.3923,1.5567,0.252,-5596.7243,4365,1010.2746,539.333,2.9095,2246,2119,6.2678,536.7986,473.4761,N/A,0.9215,0.5884,214.222,2.5966,1.3802,395.17,4.7899,2.6415
TiTp39DnQroI3UMxxIK2,2/11/25,15:21:42,BASEB43, ,Countermovement Jump,,,807.104,0.3837,225.7487,-0.2338,13839.2857,-10086.8657,2358,292.1557,1791.75,221.9974,2357,292.0318,1946.6281,241.1868,2362,292.6513,0.218,41.2098,0.112,21.172,0.199,37.6181,0.57,0.529,109.4949,227.9273,588.4315,337.4222,2.0816,-0.8562,-1.348,1.7182,2.7439,2.8536,-1358.3703,-16.5104,-1867.9144,-22.7037,2948.5873,35.8388,61.4876,5058.8085,-9.8854,1062,1295,-7.3791,829.7679,961.9821,-9.9915,1063,1299,-9.0854,884.8844,1061.7437,-15.2258,5866.0714,7973.2143,-13.694,-16.6481,N/A,0.4096,1.8044,0.227,-6907.6161,5350,1035.3531,662.8638,0.486,2688,2662,-6.1648,485.7627,549.5904,N/A,1.0775,0.7254,199.8905,2.4296,1.3309,388.541,4.7225,2.7704
sLxmdYIUZvm7hwyh5np5,2/25/25,15:25:05,BASEB25,NA,Countermovement Jump,,,807.115,0.641,291.7656,-0.44,9191.6168,-5316.0016,2339,289.7976,1704.1976,211.1468,2342,290.1693,1860.1119,230.4643,2339,289.7976,0.335,43.0039,0.167,21.4377,0.277,35.5584,0.735,0.779,149.0393,292.8361,800.2345,441.8754,1.9648,-1.1822,-1.8151,2.0691,3.5462,3.6506,-1765.6969,-21.461,-2531.6784,-30.771,3542.6816,43.0592,81.7642,6727.1231,-2.0495,1147,1195,-2.9336,827.1018,877.0958,-1.4964,1152,1187,-4.6593,886.722,973.3899,3.9739,4778.4431,4413.1737,-5.7353,-8.8818,N/A,0.6786,2.2322,0.304,-4050.6743,3724,1026.9144,461.3965,-66.4876,624,3100,1.649,521.9239,504.9905,N/A,0.9435,0.8228,283.8275,3.4498,1.8115,516.407,6.2766,3.5592
aSdnnIhiOtw4j6StrlSo,2/25/25,15:24:58,BASEB25,NA,Countermovement Jump,,,808.15,0.6695,298.5792,-0.4073,9012.4224,-5536.3244,2255,279.0324,1700.4224,210.4093,2256,279.1561,1960.0734,242.5383,2255,279.0324,0.295,41.2587,0.161,22.5175,0.259,36.2238,0.742,0.715,142.9254,299.4612,781.8095,442.3865,2.0952,-1.1013,-1.7361,2.0324,3.6244,3.6958,-1661.0808,-20.1636,-2310.1546,-28.0426,3737.2789,45.3662,85.9491,7080.5059,-1.0638,1116,1140,-2.9141,825.4348,874.9876,-0.3104,1124,1131,-0.8169,972.0309,988.0425,7.6499,4850.9317,4161.4907,-5.717,-1.619,N/A,0.6761,2.3889,0.283,-4592.5671,4746,1097.3976,587.2672,21.3232,2879,1867,17.0183,642.0781,455.3195,N/A,1.0378,0.9364,273.0375,3.3144,1.7349,508.772,6.1759,3.6351
1BKQkqbxaLzRTXP3gtkp,2/21/25,15:20:09,BASEB25,NA,Countermovement Jump,,,816.692,0.6453,296.2231,-0.4375,8940.4762,-5287.2618,2313,283.2157,1703.381,208.5708,2313,283.2157,1902.8205,232.9912,2314,283.3381,0.327,42.5781,0.168,21.875,0.273,35.5469,0.736,0.768,148.2052,297.6436,806.01,445.8488,2.0083,-1.1349,-1.788,2.0305,3.5582,3.6284,-1719.0017,-20.6484,-2360.1355,-28.3496,3593.938,43.1699,79.2598,6598.4578,0.4756,1162,1151,-2.9088,826.9167,876.4643,0.6914,1165,1149,0.5571,956.7106,946.1099,8.522,4851.1905,4089.2857,-5.7097,1.0982,N/A,0.6779,2.298,0.295,-4014.7237,4472,1056.213,547.5749,11.1807,2486,1986,1.0532,533.6683,522.5447,N/A,0.9583,0.8402,285.4095,3.4283,1.7802,520.6005,6.2534,3.5753
J5JOATZMgGy4JRDu68qe,2/21/25,15:20:01,BASEB25,NA,Countermovement Jump,,,817.581,0.6366,294.5365,-0.3976,8868.75,-5630.9537,2239,273.8567,1718.5625,210.2009,2239,273.8567,1964.7899,240.3175,2239,273.8567,0.272,39.4775,0.16,23.2221,0.257,37.3004,0.741,0.689,143.4415,295.9372,780.31,439.3787,2.0631,-1.0953,-1.7284,1.9642,3.5341,3.6092,-1673.5129,-20.0802,-2222.0836,-26.6624,3636.587,43.6347,84.7896,7066.5008,-0.7593,1111,1128,-2.5734,837.1688,881.3937,-0.5806,1113,1126,-0.4937,977.5447,987.2451,3.1712,4575,4293.75,-5.046,-0.9732,N/A,0.7052,2.4068,0.293,-3812.1109,3814,1125.1502,466.4981,-62.1919,721,3093,-0.2757,561.024,564.1261,N/A,1.0755,0.9239,274.2545,3.2907,1.7211,506.0555,6.0721,3.5509
