TestId,Date,Time,Segment,Position,Type,Excluded,Tags,System Weight,Jump Height,Jump Momentum,Countermovement Depth,Braking RFD,Stiffness,Force at Min Displacement,Relative Force at Min Displacement,Avg. Braking Force,Avg. Relative Braking Force,Peak Braking Force,Peak Relative Braking Force,Avg. Propulsive Force,Avg. Relative Propulsive Force,Peak Propulsive Force,Peak Relative Propulsive Force,Unweighting Phase,Unweighting Phase %,Braking Phase,Braking Phase %,Propulsive Phase,Propulsive Phase %,Flight Time,Time To Takeoff,Braking Net Impulse,Propulsive Net Impulse,Positive Impulse,Positive Net Impulse,Impulse Ratio,Avg. Braking Velocity,Peak Braking Velocity,Avg. Propulsive Velocity,Takeoff Velocity,Peak Velocity,Avg. Braking Power,Avg. Relative Braking Power,Peak Braking Power,Peak Relative Braking Power,Avg. Propulsive Power,Avg. Relative Propulsive Power,Peak Relative Propulsive Power,Peak Propulsive Power,L|R Peak Braking Force,Left Force at Peak Braking Force,Right Force at Peak Braking Force,L|R Avg. Braking Force,Left Avg. Braking Force,Right Avg. Braking Force,L|R Peak Propulsive Force,Left Force at Peak Propulsive Force,Right Force at Peak Propulsive Force,L|R Avg. Propulsive Force,Left Avg. Propulsive Force,Right Avg. Propulsive Force,L|R Avg. Braking RFD,Left Avg. Braking RFD,Right Avg. Braking RFD,L|R Braking Impulse Index,L|R Propulsive Impulse Index,Time to Stabilization,Landing Height,Landing Performance Index,Landing Phase,Landing Stiffness,Peak Landing Force,Avg. Landing Force,Relative Peak Landing Force,L|R Peak Landing Force,Left Force at Peak Landing Force,Right Force at Peak Landing Force,L|R Avg. Landing Force,Left Avg. Landing Force,Right Avg. Landing Force,L|R Landing Impulse Index,RSI,mRSI,Braking Impulse,Relative Braking Impulse,Relative Braking Net Impulse,Propulsive Impulse,Relative Propulsive Impulse,Relative Propulsive Net Impulse
6ZlAUFcrmK5VC01HRYnk,2/3/25,17:59:44,MBB10,G,Countermovement Jump,,,839.045,0.4413,251.6655,-0.3628,6661.3757,-5768.6689,2093,249.4503,1522.4286,181.4478,2093,249.4503,1802.6092,214.8406,2157,257.078,0.27,37.5,0.189,26.25,0.261,36.25,0.604,0.72,128.5235,252.5218,758.6155,381.0453,1.9648,-0.9664,-1.5033,1.8135,2.9424,3.0771,-1322.18,-15.4587,-1769.8681,-20.6931,2944.8618,34.4309,62.0274,5305.1783,-2.8189,1017,1076,-10.4063,682,840.4286,-0.3245,1075,1082,-0.0176,901.1456,901.4636,7.8634,3592.5926,3068.7831,-18.9162,-0.0613,N/A,0.4488,1.5423,0.291,-5385.5513,4720,1354.591,562.5443,30.339,3076,1644,15.6916,783.5741,571.017,N/A,0.8389,0.6129,287.103,3.3568,1.5027,471.5125,5.5129,2.9525
0qzeFOhSUcMTrylHK9cI,2/3/25,17:59:36,MBB10,G,Countermovement Jump,,,839.267,0.4594,256.8458,-0.3578,7468.5714,-5992.8636,2144,255.461,1529.04,182.1876,2141,255.1036,1830.7269,218.134,2162,257.6057,0.309,41.5323,0.175,23.5215,0.26,34.9462,0.612,0.744,120.0503,258.8361,743.9675,378.8864,2.1561,-0.9376,-1.4171,1.8413,3.0022,3.1343,-1277.7556,-14.9354,-1611.601,-18.8376,3032.936,35.4513,63.5873,5440.0355,-7.1462,994,1147,-9.1568,694.5143,834.5257,-7.2155,1003,1159,-7.2042,849.4192,981.3077,-1.6067,3674.2857,3794.2857,-16.8066,-13.4311,N/A,0.4548,2.1057,0.216,-8477.8778,3845,1982.6506,458.1379,-4.9675,1827,2018,-23.3365,759.9851,1222.6654,N/A,0.8226,0.6175,266.922,3.12,1.4032,477.0455,5.5761,3.0255
RH2jdIFqs2RVVhgU1Ga1,1/27/25,18:35:20,MBB10,G,Countermovement Jump,,,842.891,0.4358,251.2574,-0.3936,2750,-4110.3414,1618,191.9584,1240.9536,147.2259,1614,191.4838,1688.2987,200.2986,2116,251.0408,0.295,33.7915,0.28,32.0733,0.298,34.1352,0.608,0.873,111.0685,252.725,850.9845,363.7935,2.2754,-0.8023,-1.3002,1.6106,2.9243,3.05,-935.628,-10.8893,-1344.1916,-15.6444,2594.4391,30.1954,62.6024,5378.9024,3.4696,835,779,-5.8218,584.3536,656.6,0.4726,1063,1053,0.2403,846.1779,842.1208,18.4416,1628.5714,1121.4286,-11.0503,0.4931,N/A,0.4617,2.1276,0.217,-6762.7517,6234,1097.1128,739.5974,-3.2724,3015,3219,-13.4419,474.8197,622.2931,N/A,0.6964,0.4993,347.078,4.0395,1.2927,503.9065,5.8647,2.9413
qASyNZ3ZXeiE37C3kyYF,1/27/25,18:35:14,MBB10,G,Countermovement Jump,,,839.97,0.4661,258.9267,-0.3363,3469.4836,-4701.4448,1581,188.221,1335.0657,158.9421,1581,188.221,1792.8051,213.4368,2243,267.0333,0.352,42.055,0.213,25.448,0.272,32.497,0.615,0.837,105.0829,259.9492,772.4175,365.032,2.4738,-0.7539,-1.2296,1.7048,3.024,3.1595,-937.1437,-10.9449,-1368.2868,-15.9802,2875.8858,33.5874,68.2619,5844.8447,-5.7559,745,836,-6.928,621.2864,713.7793,-0.0446,1121,1122,-2.3536,875.3051,917.5,0.6766,1746.4789,1723.0047,-12.9756,-4.6062,N/A,0.4513,2.5498,0.177,-13958.185,5658,1055.5718,673.5955,-3.7116,2724,2934,6.9142,564.2782,491.2936,N/A,0.7348,0.5569,283.9965,3.3168,1.2273,488.421,5.7043,3.0359
f1UGJWmsaf6pTen7mIzV,1/24/25,17:29:24,MBB10,G,Countermovement Jump,,,843.89,0.444,253.899,-0.3908,5493.0876,-5225.8253,2042,241.9747,1432.8802,169.7947,2038,241.5007,1744.0848,206.6721,2067,244.9371,0.32,39.0244,0.217,26.4634,0.283,34.5122,0.601,0.82,127.2114,255.7606,804.917,382.972,2.0105,-0.9899,-1.4909,1.8122,2.9515,3.1042,-1275.9747,-14.8329,-1728.7201,-20.0959,2857.5775,33.2186,61.207,5265.2367,6.4769,1085,953,0.4126,719.3963,713.4839,4.9831,1085,982,-2.0086,854.5265,889.5583,11.5772,3064.5161,2428.5714,0.7797,-3.9009,N/A,0.4348,1.8042,0.241,-7375.7477,4717,1089.5572,558.9591,1.2084,2387,2330,9.4054,596.0174,493.5397,N/A,0.7329,0.5415,310.3355,3.6076,1.4788,494.5815,5.7494,2.9732
UXJnNPJg8064RSIsBrfO,1/24/25,17:29:18,MBB10,G,Countermovement Jump,,,845.661,0.4626,259.6978,-0.3636,7069.1489,-5986.74,2177,257.4318,1519.0426,179.6278,2177,257.4318,1880.008,222.3122,2280,269.6116,0.294,40.1091,0.188,25.648,0.251,34.2428,0.619,0.733,125.9267,260.6916,757.8635,386.6183,2.0702,-0.9657,-1.4629,1.8686,3.0126,3.1343,-1307.2616,-15.1647,-1690.8963,-19.6151,3143.6225,36.4673,63.6805,5489.5159,-1.7915,1069,1108,-8.5139,694.8564,824.1862,-2.9825,1106,1174,-3.8488,903.8247,976.1833,-0.6772,3510.6383,3558.5106,-15.7222,-7.398,N/A,0.4703,2.2079,0.213,-8168.1904,4811,1050.7635,568.9041,3.5128,2490,2321,1.5429,533.4879,517.2756,N/A,0.8445,0.6311,284.911,3.3051,1.4608,472.9525,5.4864,3.0241
HSiCmPe3RPBkUK9MDL9d,1/20/25,17:52:53,MBB10,G,Countermovement Jump,,,854.161,0.4683,263.9239,-0.3917,7198.0198,-5889.9382,2307,270.0896,1533.9158,179.5816,2303,269.6213,1850.2707,216.6185,2342,274.1872,0.265,36.1528,0.202,27.558,0.266,36.2892,0.623,0.733,136.5765,266.0992,802.423,402.6757,1.9484,-1.0344,-1.5842,1.9016,3.0312,3.1739,-1424.4017,-16.3592,-1862.4585,-21.3903,3132.7942,35.98,62.9314,5479.4657,-4.9935,1094,1209,-5.4952,724.8119,809.104,-5.4654,1107,1235,-8.2126,849.1579,1001.1128,-17.0564,2985.1485,4212.8713,-10.3693,-15.1602,N/A,0.4756,1.8873,0.252,-6755.3149,5575,1045.8596,652.6873,5.2915,2935,2640,10.2798,576.6859,469.1737,N/A,0.8499,0.6389,309.117,3.5502,1.5686,493.306,5.6656,3.0561
sisJKQSbxAuMqcKTCBOq,1/20/25,17:52:44,MBB10,G,Countermovement Jump,,,853.96,0.4758,265.9771,-0.388,7101.6043,-5621.0793,2181,255.3984,1549.7968,181.4835,2181,255.3984,1868.3931,218.7916,2193,256.8036,0.283,38.6612,0.187,25.5464,0.262,35.7923,0.626,0.732,129.454,266.8535,779.7355,396.3075,2.0614,-0.9877,-1.4877,1.8106,3.0555,3.1614,-1358.6231,-15.6074,-1821.5592,-20.9254,3101.9734,35.6344,65.4093,5693.8756,-9.3077,989,1192,-13.2313,672.369,877.4278,-8.5271,1003,1190,-2.1922,913.7176,954.6756,0.1506,3556.1497,3545.4545,-23.4178,-4.3279,N/A,0.4768,1.9543,0.244,-5683.2304,3908,1044.0339,457.6327,17.6561,2299,1609,41.2235,737.2107,306.8232,N/A,0.8552,0.65,289.1445,3.3216,1.4871,490.591,5.6357,3.0655
G3X3AUfPFzQ9qgksyKqz,1/13/25,10:27:36,MBB10,G,Countermovement Jump,,,852.395,0.4523,258.8486,-0.3381,6278.0749,-5988.8703,2025,237.5659,1519.4332,178.2546,2025,237.5659,1875.6087,220.0399,2192,257.1578,0.284,39.2265,0.187,25.8287,0.253,34.9448,0.609,0.724,124.1436,259.8726,759.07,384.0162,2.0933,-0.9317,-1.431,1.7702,2.979,3.0936,-1269.8835,-14.6148,-1695.0087,-19.5074,3037.8012,34.9613,64.5892,5612.1798,4.9877,1063,962,-8.4052,695.861,823.5722,-1.1861,1083,1109,1.2157,949.2055,926.4032,20.7836,3791.4439,2486.631,-15.6079,2.4213,N/A,N/A,N/A,N/A,-6753.077,5738,883.5814,673.1621,-3.2067,2777,2961,-29.8848,309.7623,573.8191,N/A,0.8412,0.6248,283.5415,3.2632,1.4287,475.5285,5.4727,2.9908
Z7JeXTRKJfEIJeEBYhrn,1/13/25,10:27:27,MBB10,G,Countermovement Jump,,,853.881,0.4585,261.0595,-0.3561,6355.6701,-5878.3101,2093,245.1161,1480.3454,173.3667,2087,244.4134,1900.44,222.565,2196,257.1787,0.267,37.5527,0.194,27.2855,0.25,35.1617,0.623,0.711,120.9126,262.6692,762.705,383.5818,2.1724,-0.9204,-1.398,1.8156,2.9992,3.1063,-1224.3732,-14.0665,-1596.6472,-18.3434,3121.4166,35.8611,63.0281,5486.0839,-5.4145,987,1100,-7.9645,681.2216,799.1237,-4.0984,1053,1143,-4.3523,908.864,991.576,-3.0008,3082.4742,3273.1959,-14.7719,-8.3406,N/A,N/A,N/A,N/A,-7324.8807,4449,1062.1857,521.0328,-4.6977,2120,2329,-4.2648,508.4428,553.7429,N/A,0.8762,0.6448,286.5655,3.2923,1.3891,476.1395,5.4702,3.0177
pAKE4RvCYQG1IRNkqBAB,1/9/25,14:26:44,MBB10,G,Countermovement Jump,,,844.831,0.4708,261.7367,-0.3781,7426.2295,-5826.8891,2203,260.7622,1581.5956,187.2085,2203,260.7622,1847.6322,218.6984,2242,265.3785,0.28,38.674,0.183,25.2762,0.261,36.0497,0.619,0.724,134.1429,262.8166,772.0645,396.9595,1.9592,-0.9881,-1.5607,1.8762,3.0392,3.1606,-1407.9538,-16.3489,-1914.6941,-22.233,3113.7808,36.1566,63.0548,5430.236,-4.9478,1047,1156,-7.55,731.0929,850.5027,-5.3524,1061,1181,-4.8765,878.7663,968.8659,-8.3149,3404.3716,4021.8579,-14.0373,-9.2978,N/A,N/A,N/A,N/A,-4874.3697,3775,1027.5844,446.8349,11.6291,2107,1668,18.5684,609.1953,418.3891,N/A,0.855,0.6503,288.747,3.3529,1.5576,483.3175,5.6122,3.0518
4o14nWdLAH8Pf5B3PkMd,1/9/25,14:26:38,MBB10,G,Countermovement Jump,,,841.876,0.4605,257.9588,-0.3719,4515.9817,-4931.4354,1834,217.8468,1380.7671,164.0107,1834,217.8468,1773.3249,210.6397,2107,250.2744,0.316,38.9163,0.219,26.9704,0.277,34.1133,0.623,0.812,117.5187,258.9128,794.002,376.4315,2.2032,-0.8782,-1.371,1.7589,3.0059,3.1345,-1107.6079,-12.9065,-1461.9863,-17.0359,2884.8189,33.6155,64.1382,5504.2245,-1.6358,902,932,-9.0142,628.1507,752.6164,-2.6103,1026,1081,-4.4517,847.1913,926.1336,14.8635,2593.6073,1922.3744,-16.6026,-8.5095,N/A,N/A,N/A,N/A,-6239.3943,4410,1020.4652,523.8301,-8.7528,2012,2398,10.2818,562.6936,457.7717,N/A,0.7672,0.5671,301.8895,3.5178,1.3694,492.1125,5.7344,3.017
ZxGHahbX3OjVoWCjW2rC,1/6/25,10:31:37,MBB10,G,Countermovement Jump,,,848.006,0.4487,256.4704,-0.3739,5561.5764,-5298.3663,1981,233.6068,1449.9064,170.9783,1977,233.1351,1793.4081,211.4853,2058,242.687,0.272,36.4123,0.203,27.1754,0.272,36.4123,0.616,0.747,121.6198,258.1194,782.542,379.7391,2.1223,-0.9295,-1.4166,1.7645,2.9669,3.0839,-1215.4701,-14.0609,-1622.7375,-18.7723,2899.5853,33.5433,62.0462,5363.4643,-8.0425,909,1068,-11.6016,640.8473,809.0591,-1.2634,1016,1042,-2.445,874.7794,918.6287,-7.8831,2561.5764,3000,-20.8012,-4.7879,N/A,N/A,N/A,N/A,-9143.2095,5123,1118.9433,604.1231,-1.4249,2525,2598,-1.0285,553.7176,565.2257,N/A,0.8246,0.6006,293.765,3.3984,1.4069,488.777,5.6543,2.986
36sW6OeFt0HkL6w8bCIk,1/6/25,10:31:31,MBB10,G,Countermovement Jump,,,847.365,0.4721,262.8914,-0.3553,7430.2326,-5963.3466,2119,250.0693,1563.7035,184.5372,2119,250.0693,1863.7259,219.9437,2151,253.8457,0.289,40.1389,0.172,23.8889,0.259,35.9722,0.63,0.72,122.5642,264.275,752.0535,386.8392,2.1562,-0.9177,-1.4256,1.7942,3.0435,3.1436,-1287.8893,-14.91,-1662.167,-19.243,3069.8751,35.5401,65.4804,5656.0447,-5.899,997,1122,-9.3944,708.4012,855.3023,-6.3691,1007,1144,-5.2858,882.6062,981.1197,0.313,3726.7442,3703.4884,-17.2138,-10.0356,N/A,N/A,N/A,N/A,-10789.4997,4710,1097.7567,555.8408,-8.4501,2156,2554,-14.0573,471.7208,626.0358,N/A,0.875,0.6557,268.311,3.1063,1.4189,483.7425,5.6003,3.0595
SNP3u9xrgFlHNzBmTOBT,12/26/24,19:03:09,MBB10,G,Countermovement Jump,,,830.771,0.4581,253.9012,-0.3825,4836.3636,-4964.3959,1899,228.5828,1401.5773,168.708,1895,228.1014,1769.7712,213.0276,2070,249.1661,0.257,34.3583,0.22,29.4118,0.271,36.2299,0.617,0.748,125.0429,255.4011,788.3525,380.4439,2.0425,-0.9657,-1.4848,1.7758,2.9981,3.1216,-1226.5468,-14.4834,-1661.7991,-19.623,2884.2434,34.058,64.1404,5431.8041,-0.5805,942,953,-3.512,676.1773,725.4,-2.029,1014,1056,-4.2418,847.3506,922.4207,6.9549,2586.3636,2250,-6.8197,-8.1206,N/A,N/A,N/A,N/A,-5465.3541,4213,992.1996,507.1193,2.0176,2149,2064,31.0018,649.8996,342.3001,N/A,0.8249,0.6125,307.8125,3.6347,1.4765,480.54,5.6744,3.0159
dTHUFlEETlIa1Tga3bQ9,12/26/24,19:03:03,MBB10,G,Countermovement Jump,,,829.967,0.4819,260.1511,-0.362,6523.5602,-5748.5846,2081,250.7329,1499.3508,180.6519,2071,249.528,1856.8701,223.7282,2183,263.0225,0.268,37.5877,0.191,26.7882,0.254,35.6241,0.633,0.713,127.2218,261.8454,758.4025,389.0672,2.0582,-0.9419,-1.5145,1.8514,3.0749,3.1974,-1289.75,-15.2445,-1813.3875,-21.4338,3116.1648,36.8323,68.7405,5815.7349,-4.2974,991,1080,-4.3167,717.3141,782.0366,-3.7105,1051,1132,-5.8593,874.0354,982.8346,-13.6437,2816.7539,3706.8063,-8.2387,-11.0555,N/A,N/A,N/A,N/A,-4772.0437,5396,1016.0848,650.1463,-5.7821,2542,2854,-15.1334,431.1581,584.9266,N/A,0.8878,0.6759,285.7455,3.3774,1.5037,472.657,5.5867,3.0949
dCZsAdhpp01uM3SQFzO0,12/17/24,12:04:51,MBB10,G,Countermovement Jump,,,834.667,0.5113,269.4914,-0.368,7704.918,-6095.4663,2243,268.7299,1551.929,185.9339,2243,268.7299,1908.0996,228.6061,2253,269.928,0.255,37.0102,0.183,26.5602,0.251,36.4296,0.659,0.689,130.5504,270.5286,763.3245,401.079,2.0722,-1.0121,-1.5372,1.8753,3.1674,3.2672,-1394.0724,-16.3848,-1891.1968,-22.2276,3270.7611,38.4419,70.17,5970.2981,1.0254,1133,1110,-2.0834,759.7978,792.1311,0.7545,1135,1118,-1.0429,944.0996,964,5.1064,4049.1803,3655.7377,-4.1152,-2.0532,N/A,N/A,N/A,N/A,0,5184,457.9903,621.086,12.4228,2914,2270,-5.0646,217.3974,240.5929,N/A,0.9565,0.7421,283.2945,3.3296,1.5344,480.03,5.6419,3.1796
ffAPa132ttFsijBBfvmk,12/17/24,12:04:39,MBB10,G,Countermovement Jump,,,833.614,0.5481,278.661,-0.3603,10000,-6639.5706,2392,286.9434,1737.535,208.434,2392,286.9434,1992.4855,239.0178,2399,287.7831,0.265,39.9698,0.157,23.6802,0.241,36.3499,0.683,0.663,141.1166,280.4635,753.3585,421.5801,1.9875,-1.0881,-1.6727,1.9782,3.2793,3.379,-1664.1902,-19.5843,-2174.4029,-25.5885,3550.4548,41.7819,73.3638,6234.1592,-5.3512,1132,1260,-3.0056,842.6561,894.879,-6.2943,1124,1275,-6.7659,928.8382,1063.6473,-14.3949,4280.2548,5719.7452,-5.7692,-12.6556,2030,N/A,N/A,N/A,-6437.8351,4434,977.0059,531.9009,-5.3676,2098,2336,-21.5949,383.0113,593.9946,35.5296,1.0302,0.8267,271.994,3.2008,1.6607,481.3645,5.6647,3.3005
6ZT35gU0SDICAJ1wQkLy,12/12/24,12:26:39,MBB10,G,Countermovement Jump,,,834.039,0.4791,260.6558,-0.3531,5519.2308,-5623.9045,1986,238.1184,1414.3077,169.5733,1983,237.7587,1875.6892,224.8923,2231,267.4935,0.252,35.443,0.208,29.2546,0.251,35.3024,0.628,0.711,120.1184,262.4282,765.3705,382.5466,2.1847,-0.9303,-1.4242,1.8355,3.0658,3.1904,-1190.4393,-14.002,-1587.4985,-18.6722,3127.7026,36.7882,68.1794,5796.5635,-9.2284,900,1083,-6.7762,659.2356,755.0721,-4.8857,1061,1170,-6.7621,874.4263,1001.2629,-20.9059,2182.6923,3336.5385,-12.6443,-12.6644,N/A,N/A,N/A,N/A,-8839.652,4423,1015.6043,530.3109,-13.8142,1906,2517,9.2665,554.8577,460.7465,N/A,0.8833,0.6738,293.5985,3.4533,1.4128,471.772,5.549,3.0867
beawJz9Hnh6slUZewtI8,12/12/24,12:26:32,MBB10,G,Countermovement Jump,,,835.201,0.4686,258.1467,-0.3291,8214.7239,-6611.2623,2176,260.5361,1577.4601,188.8719,2176,260.5361,1948.1724,233.2579,2298,275.1433,0.281,41.568,0.163,24.1124,0.232,34.3195,0.614,0.676,120.3122,259.2799,709.4965,379.5921,2.1551,-0.9121,-1.417,1.8538,3.0321,3.1526,-1286.1807,-15.1071,-1706.0493,-20.0387,3240.5321,38.0622,69.2753,5897.9418,-7.3529,1008,1168,-6.8713,734.5337,842.9264,-3.7424,1106,1192,-5.1998,923.4353,1024.7371,-15.4593,3472.3926,4742.3313,-12.8198,-9.8832,N/A,N/A,N/A,N/A,-7773.1319,4088,987.692,489.463,-13.7476,1763,2325,11.9975,553.0954,434.5966,N/A,0.9083,0.6932,256.45,3.0122,1.4131,453.0465,5.3213,3.0454
f63626uNLzkhMg0Q6FuX,12/9/24,17:54:30,MBB10,G,Countermovement Jump,,,848.618,0.4781,264.947,-0.3577,7832.4022,-6288.1301,2249,265.0191,1567.0112,184.6545,2249,265.0191,1900.4325,223.9444,2251,265.2548,0.288,40.0556,0.179,24.8957,0.252,35.0487,0.638,0.719,127.8879,266.1683,759.8105,394.0561,2.0813,-0.9851,-1.4829,1.8372,3.0628,3.1722,-1367.3004,-15.806,-1816.3729,-20.9972,3174.2395,36.6941,67.2646,5818.7501,-0.0445,1124,1125,-2.0389,767.5307,799.4804,0.0444,1126,1125,-2.0812,930.4405,969.9921,-5.7061,3692.7374,4139.6648,-3.9784,-4.0675,N/A,N/A,N/A,N/A,-5049.868,5513,1151.2641,649.6445,9.6681,3023,2490,-6.1856,540.026,611.2381,N/A,0.8873,0.665,279.7905,3.2344,1.4784,480.02,5.549,3.0769
v507Hvc6QHWUITXvX4is,12/9/24,17:54:24,MBB10,G,Countermovement Jump,,,848.103,0.5011,271.0859,-0.3569,7054.3478,-6021.3122,2149,253.389,1546.0217,182.2917,2149,253.389,1997.6441,235.5426,2352,277.3248,0.265,38.6861,0.184,26.8613,0.236,34.4526,0.657,0.685,127.7625,272.3457,756.3115,400.1082,2.1317,-0.9477,-1.4829,1.8673,3.1356,3.234,-1320.4127,-15.2732,-1789.8576,-20.7033,3390.1313,39.2136,70.3887,6085.3083,1.8148,1094,1055,-12.748,674.4674,871.5543,-2.1259,1151,1201,-1.1318,987.5169,1010.1271,21.4176,4282.6087,2771.7391,-22.7357,-2.2222,N/A,N/A,N/A,N/A,-4819.8604,4757,1230.3786,560.8989,5.2344,2503,2254,6.8992,657.6325,572.7462,N/A,0.9591,0.7316,283.8135,3.2829,1.4778,472.498,5.4654,3.1502
P6l5rCnv0gFzrjjqGMHR,2/3/25,17:59:39,MBB20, ,Countermovement Jump,,,858.036,0.3796,238.6987,-0.2397,13362.069,-9982.6503,2393,278.8927,1978.6552,230.6028,2393,278.8927,2068.9289,241.1238,2558,298.1227,0.204,39.4584,0.116,22.4371,0.197,38.1044,0.561,0.517,129.1928,239.7249,637.483,368.9177,1.8556,-0.8863,-1.4797,1.7082,2.7291,2.8166,-1585.7675,-18.1302,-2451.7419,-28.031,3124.9333,35.7276,57.7314,5049.4989,-10.4053,1072,1321,-6.5814,924.2155,1054.4397,-4.3002,1224,1334,-5.7042,975.4569,1093.4721,1.4194,6775.8621,6586.2069,-12.3998,-10.8101,N/A,0.3903,1.8498,0.211,-7538.6571,3650,1059.3452,425.3901,-1.9178,1790,1860,-38.3374,326.6101,732.7351,N/A,1.0851,0.7342,228.725,2.615,1.4771,408.758,4.6734,2.7408
e8Gtaq7dc49gTnBEDtEh,2/3/25,17:59:33,MBB20, ,Countermovement Jump,,,860.319,0.3713,236.7055,-0.1983,16306.1224,-12448.3972,2468,286.8703,2035.5714,236.6066,2468,286.8703,2148.3533,249.7159,2727,316.9754,0.214,43.1452,0.098,19.7581,0.184,37.0968,0.545,0.496,114.3632,238.2078,595.181,352.571,2.0829,-0.8054,-1.3118,1.7095,2.6991,2.788,-1462.943,-16.6816,-2197.352,-25.0558,3212.9947,36.637,59.28,5198.7436,-3.7277,1188,1280,-6.2521,954.1531,1081.4184,-3.1903,1320,1407,-4.2143,1028.9076,1119.4457,7.6345,8775.5102,7530.6122,-11.8657,-8.0834,N/A,0.3549,1.8677,0.19,-13467.229,4345,1134.9485,505.0452,28.0552,2782,1563,-7.0828,527.281,607.6675,N/A,1.0988,0.7486,198.6745,2.2654,1.3041,396.5065,4.5213,2.7162
HX4FYyiv5uTG8xLCeC8V,1/30/25,12:25:02,MBB20, ,Countermovement Jump,,,875.501,0.4105,253.2701,-0.1726,16081.6327,-14199.1751,2451,279.954,2033.2551,232.239,2460,280.982,2240.8011,255.945,2884,329.4114,0.215,43.0862,0.098,19.6393,0.186,37.2745,0.562,0.499,112.6599,255.1473,616.4495,367.8072,2.2648,-0.7826,-1.2741,1.7777,2.8379,2.9232,-1424.2281,-15.9585,-2142.6123,-24.008,3495.1756,39.1635,63.7317,5687.7823,-8.5366,1125,1335,-10.652,908.3367,1124.9184,-2.7046,1403,1481,-3.6452,1079.5591,1161.2419,2.9188,8275.5102,7806.1224,-19.3429,-7.042,N/A,0.3618,1.447,0.25,-1.5807,4176,694.0451,476.984,-10.7759,1863,2313,-37.0304,218.5187,475.5264,N/A,1.1263,0.8226,198.459,2.2237,1.2624,417.9905,4.6836,2.8589
MrnFaC8JkDb9MvftuPan,1/30/25,12:24:54,MBB20, ,Countermovement Jump,,,876.394,0.4012,250.645,-0.2228,12062.9921,-10806.6562,2408,274.7623,1813.3465,206.91,2396,273.393,2167.2564,247.2925,2659,303.4024,0.211,39.5872,0.127,23.8274,0.195,36.5854,0.559,0.533,118.209,252.8907,653.2985,371.0996,2.1394,-0.8075,-1.3392,1.7343,2.8056,2.888,-1338.4043,-14.9816,-2015.0291,-22.5554,3329.2411,37.2662,62.0723,5545.3375,-2.5876,1167,1229,-12.7067,791.4646,1021.8819,-0.5641,1322,1337,-2.8459,1052.7897,1114.4667,18.0157,7118.1102,4944.8819,-22.7057,-5.5285,N/A,0.3626,1.5172,0.239,-1.6096,4010,711.4501,457.5568,-5.985,1885,2125,-29.3569,251.2952,460.1549,N/A,1.0488,0.7527,229.511,2.5691,1.3232,423.7875,4.7437,2.8308
5AjoEFkJQ0Icu93tsD23,1/27/25,18:32:18,MBB20, ,Countermovement Jump,,,877.077,0.3688,240.5087,-0.2372,10961.5385,-9729.9222,2308,263.1468,1838.3,209.5939,2298,262.0066,2032.1914,231.7005,2451,279.4509,0.206,37.7982,0.13,23.8532,0.209,38.3486,0.544,0.545,124.2315,242.5494,664.11,366.7809,1.9524,-0.8109,-1.403,1.6729,2.6901,2.7891,-1388.0766,-15.5255,-2309.6196,-25.8328,3020.6498,33.7856,56.9838,5094.7184,-4.5257,1097,1201,-4.0619,881.8154,956.4846,-1.3464,1209,1242,-2.1901,993.8421,1038.3493,6.6667,5846.1538,5115.3846,-7.8648,-4.3069,N/A,0.3498,1.2675,0.276,-7511.0653,5572,1108.7561,635.292,1.9383,2840,2732,28.1965,710.6932,398.0629,N/A,0.9982,0.6768,238.2515,2.6648,1.3895,425.8585,4.7632,2.7129
CUOUq7MePLJRdF3e82nh,1/27/25,18:32:10,MBB20, ,Countermovement Jump,,,875.866,0.357,236.2853,-0.2314,9188.8112,-9427.8616,2182,249.1249,1664.7133,190.0648,2182,249.1249,2018.6618,230.4761,2469,281.8924,0.229,39.5509,0.143,24.6978,0.207,35.7513,0.531,0.579,112.1352,237.6352,656.3235,349.7704,2.1192,-0.7769,-1.2617,1.6352,2.6465,2.7514,-1177.401,-13.1873,-1677.3266,-18.7866,2948.2438,33.0213,56.9775,5087.1223,-1.9248,1070,1112,-7.1639,772.7273,891.986,-1.4986,1216,1253,-1.831,990.8502,1027.8116,12.481,5167.8322,4020.979,-13.4631,-3.5988,N/A,0.3278,1.2558,0.261,-7370.956,4110,1022.6175,469.2499,6.8127,2195,1915,-7.1736,474.6297,547.9878,N/A,0.9171,0.6165,237.384,2.6588,1.256,418.9395,4.6923,2.6616
vKPdazcjuRlIejODW2jk,1/24/25,17:28:38,MBB20, ,Countermovement Jump,,,881.053,0.369,241.6713,-0.246,9240.8759,-8729.1715,2147,243.6857,1832.365,207.9744,2152,244.2532,1983.79,225.1613,2384,270.5853,0.201,36.0862,0.137,24.5961,0.219,39.3178,0.551,0.557,129.6827,242.5529,685.8905,372.2356,1.8704,-0.8206,-1.4444,1.6618,2.6909,2.7886,-1406.8501,-15.6644,-2373.2185,-26.4244,2954.1588,32.8928,55.4263,4977.9277,1.8587,1096,1056,-4.1596,878.073,954.292,-2.2651,1165,1219,-2.7888,964.2329,1019.5571,9.7946,5072.9927,4167.8832,-8.0539,-5.4372,N/A,0.3699,1.2933,0.286,-3.4561,3951,924.6,448.4407,-2.5563,1925,2026,-33.4815,307.5149,617.0851,N/A,0.9892,0.6626,250.387,2.7879,1.4439,435.5035,4.8491,2.7007
