TestId,Date,Time,Segment,Position,Type,Excluded,Tags,System Weight,Jump Height,Jump Momentum,Countermovement Depth,Braking RFD,Stiffness,Force at Min Displacement,Relative Force at Min Displacement,Avg. Braking Force,Avg. Relative Braking Force,Peak Braking Force,Peak Relative Braking Force,Avg. Propulsive Force,Avg. Relative Propulsive Force,Peak Propulsive Force,Peak Relative Propulsive Force,Unweighting Phase,Unweighting Phase %,Braking Phase,Braking Phase %,Propulsive Phase,Propulsive Phase %,Flight Time,Time To Takeoff,Braking Net Impulse,Propulsive Net Impulse,Positive Impulse,Positive Net Impulse,Impulse Ratio,Avg. Braking Velocity,Peak Braking Velocity,Avg. Propulsive Velocity,Takeoff Velocity,Peak Velocity,Avg. Braking Power,Avg. Relative Braking Power,Peak Braking Power,Peak Relative Braking Power,Avg. Propulsive Power,Avg. Relative Propulsive Power,Peak Relative Propulsive Power,Peak Propulsive Power,L|R Peak Braking Force,Left Force at Peak Braking Force,Right Force at Peak Braking Force,L|R Avg. Braking Force,Left Avg. Braking Force,Right Avg. Braking Force,L|R Peak Propulsive Force,Left Force at Peak Propulsive Force,Right Force at Peak Propulsive Force,L|R Avg. Propulsive Force,Left Avg. Propulsive Force,Right Avg. Propulsive Force,L|R Avg. Braking RFD,Left Avg. Braking RFD,Right Avg. Braking RFD,L|R Braking Impulse Index,L|R Propulsive Impulse Index,Time to Stabilization,Landing Height,Landing Performance Index,Landing Phase,Landing Stiffness,Peak Landing Force,Avg. Landing Force,Relative Peak Landing Force,L|R Peak Landing Force,Left Force at Peak Landing Force,Right Force at Peak Landing Force,L|R Avg. Landing Force,Left Avg. Landing Force,Right Avg. Landing Force,L|R Landing Impulse Index,RSI,mRSI,Braking Impulse,Relative Braking Impulse,Relative Braking Net Impulse,Propulsive Impulse,Relative Propulsive Impulse,Relative Propulsive Net Impulse
ucbLmVP1GxCLzLlMfIXM,2/10/25,17:55:47,WBB21,G/F,Countermovement Jump,,,597.263,0.2052,122.1713,-0.1359,12912.0879,-13103.8609,1781,298.1936,1188.2637,198.9515,1773,296.8541,1340.5212,224.444,1844,308.7417,0.266,50.9579,0.091,17.433,0.165,31.6092,0.404,0.522,53.1881,123.5116,329.599,176.6997,2.3222,-0.6001,-0.8862,1.3991,2.0067,2.1458,-621.1476,-10.2023,-805.7002,-13.2336,1582.0879,25.9857,43.2913,2635.708,1.2972,898,875,6.0297,629.956,558.3077,1.7354,938,906,2.8013,689.0364,651.4848,-2.2979,6307.6923,6604.3956,11.4509,5.4452,N/A,0.1931,1.0848,0.178,-11001.6722,1962,743.2624,328.4985,1.5291,996,966,-8.6935,339.3234,403.9391,N/A,0.7739,0.3932,107.539,1.7663,0.8736,222.06,3.6473,2.0287
AIdTV1yiGYvKEl3eUa2Z,2/6/25,16:24:04,WBB21,G/F,Countermovement Jump,,,590.563,0.1988,118.8804,-0.1312,14011.6279,-13732.1995,1802,305.1326,1174.3488,198.8524,1793,303.6086,1322.5583,223.9487,1888,319.6949,0.246,49.697,0.086,17.3737,0.163,32.9293,0.397,0.495,49.5976,120.1992,316.847,169.7968,2.4235,-0.5767,-0.8364,1.4185,1.9748,2.135,-585.4448,-9.725,-760.8572,-12.6388,1561.3413,25.9359,43.6945,2630.4154,1.7289,912,881,7.2064,629.4884,544.8605,2.3305,966,922,3.717,685.8589,636.6994,-1.5768,6895.3488,7116.2791,13.5372,7.1565,580,0.1863,0.9855,0.189,-9850.1725,1639,788.7983,277.5318,9.9451,901,738,1.3624,399.7724,389.0259,2.6964,0.802,0.4015,100.386,1.6675,0.8239,216.461,3.5957,1.9967
HDHQBGUlYUFmq8LQkI5k,2/6/25,16:23:59,WBB21,G/F,Countermovement Jump,,,589.736,0.2058,120.7851,-0.1296,11402.1739,-12742.264,1652,280.1253,1136.9239,192.7852,1643,278.5992,1320.6084,223.9321,1792,303.8648,0.239,48.0885,0.092,18.5111,0.166,33.4004,0.401,0.497,49.8118,122.1308,324.0945,171.9426,2.4518,-0.5599,-0.8416,1.3823,2.0092,2.1446,-561.6226,-9.3423,-730.4287,-12.1504,1549.611,25.7771,42.9481,2581.8603,1.5216,834,809,0.762,572.7935,564.1304,2.567,919,873,4.5101,690.0843,630.5241,5.2431,6000,5402.1739,1.468,8.6098,N/A,0.187,1.2386,0.151,-17363.1756,2328,712.5852,394.7529,18.6426,1381,947,-0.2924,355.2508,357.3344,N/A,0.8068,0.414,104.0675,1.7311,0.8286,220.027,3.6601,2.0316
fx2mJTUrpPGgH6xOJf78,2/20/25,16:40:49,WBB13,NA,Countermovement Jump,,,1098.235,0.2105,227.519,-0.1438,22956.044,-22224.4269,3195,290.9213,2302.9341,209.6941,3195,290.9213,2377.4831,216.4822,3238,294.8367,0.218,44.7639,0.091,18.6858,0.178,36.5503,0.427,0.487,108.5696,229.2882,633.283,337.8578,2.1119,-0.6361,-0.9761,1.4185,2.0323,2.2039,-1284.6652,-11.4753,-1736.1647,-15.5083,2862.8927,25.5728,42.73,4783.6529,12.9264,1804,1391,17.675,1354.989,947.9451,10.5621,1790,1448,9.149,1297.5,1079.9831,7.8985,12384.6154,10571.4286,30.1096,16.7826,N/A,0.2351,1.0405,0.226,-11178.7045,3883,1362.7154,353.5673,9.1939,2120,1763,5.5942,719.474,643.2413,N/A,0.8768,0.4323,208.509,1.8625,0.9698,424.774,3.7943,2.0481
jJawDhnHN2Llq2OaP4Ic,2/20/25,16:40:42,WBB13,NA,Countermovement Jump,,,1097.241,0.2077,225.7867,-0.1271,26487.8049,-25813.4875,3280,298.9316,2355.2805,214.6548,3280,298.9316,2418.5263,220.4189,3403,310.1415,0.229,47.5104,0.082,17.0124,0.171,35.4772,0.425,0.482,102.0592,227.5663,607.2275,329.6255,2.2297,-0.5971,-0.9188,1.4353,2.0187,2.1911,-1230.9449,-11.0054,-1690.5953,-15.1149,2913.9123,26.0521,42.7893,4785.9474,17.8049,1932,1348,26.2208,1486.4268,868.8537,11.1372,1891,1512,9.3329,1322.1228,1096.4035,12.4309,14890.2439,11597.561,41.6445,17.1239,1010,0.2339,1.093,0.214,-13307.0835,3275,1335.9931,298.4759,7.2366,1756,1519,-26.2841,492.4198,843.5733,-41.6155,0.8817,0.4309,192.033,1.7169,0.9125,415.1945,3.7121,2.0346
JVbKzgSoP1KVviKEYuvW,2/17/25,16:21:33,WBB13,NA,Countermovement Jump,,,1109.692,0.2031,225.8322,-0.1497,17009.434,-19440.5064,2911,262.325,2108.3396,189.9932,2904,261.6942,2262.1878,203.8573,3014,271.6069,0.258,45.9893,0.106,18.8948,0.197,35.1159,0.426,0.561,104.9446,228.4807,669.662,333.4253,2.1772,-0.6212,-0.9417,1.4199,1.9964,2.2227,-1162.5112,-10.2769,-1539.2057,-13.607,2725.4656,24.0939,42.6518,4824.7104,13.4298,1647,1257,21.1246,1276.8585,831.4811,8.0292,1628,1386,9.6755,1240.533,1021.6548,0.1664,8518.8679,8490.566,34.9956,17.6598,N/A,0.2411,1.0305,0.234,-10785.4355,3154,1280.9898,284.223,9.0044,1719,1435,21.4922,778.1515,502.8382,N/A,0.7594,0.3621,222.572,1.9676,0.9277,447.09,3.9524,2.0198
EiJurV45ygTawkbL9Ixr,2/17/25,16:21:28,WBB13,NA,Countermovement Jump,,,1114.861,0.2018,226.1481,-0.1498,17961.165,-19780.7334,2964,265.8627,2192.5534,196.6661,2955,265.0555,2302.9581,206.5691,3059,274.384,0.188,39.0041,0.103,21.3693,0.191,39.6266,0.428,0.482,110.0653,228.387,666.2215,338.4524,2.075,-0.633,-0.9788,1.4034,1.9899,2.1985,-1234.277,-10.8608,-1674.4082,-14.7336,2748.3966,24.184,42.1635,4791.6824,14.1794,1687,1268,18.1785,1295.5631,896.9903,12.0628,1714,1345,10.6517,1274.1309,1028.8272,6.1622,9533.9806,8427.1845,30.8347,19.2704,N/A,0.2471,1.1495,0.215,-11718.4224,4348,1388.2005,390.0038,17.8013,2561,1787,15.778,803.6153,584.5852,N/A,0.888,0.4187,224.896,1.9789,0.9685,441.3255,3.8834,2.0096
C5mH3t2GAiRopaq7kZvg,2/13/25,11:26:19,WBB13,NA,Countermovement Jump,,,1100.898,0.2113,228.4977,-0.1435,21515.7895,-21837.5682,3134,284.6767,2242.7684,203.7217,3134,284.6767,2442.8647,221.8975,3250,295.2135,0.219,45.2479,0.095,19.6281,0.17,35.124,0.427,0.484,107.4422,229.6883,628.8685,337.1305,2.1378,-0.6217,-0.9586,1.3899,2.0361,2.1753,-1227.0634,-10.9342,-1642.3323,-14.6347,2904.9571,25.8858,42.4826,4767.4797,16.5284,1826,1308,22.6792,1375.7053,867.0632,9.5385,1780,1470,9.7978,1341.1059,1101.7588,12.6223,12115.7895,9400,37.0361,17.8728,1110,0.2344,1.0373,0.226,-10362.9007,3229,1317.8063,293.306,10.127,1778,1451,-7.8019,607.4964,710.3099,-14.4854,0.8822,0.4366,212.0275,1.8894,0.9574,416.841,3.7144,2.0467
y3G28bHoHYxBuDQwjl4F,2/13/25,11:26:13,WBB13,NA,Countermovement Jump,,,1100.874,0.2259,236.2264,-0.1538,19510,-19892.1589,3060,277.961,2250.23,204.404,3057,277.6885,2345.4503,213.0535,3062,278.1426,0.201,40.8537,0.1,20.3252,0.191,38.8211,0.43,0.492,113.9486,239.2271,673.53,353.1757,2.0994,-0.6771,-1.0326,1.4005,2.105,2.2392,-1343.6504,-11.9734,-1800.8741,-16.0478,2849.486,25.3921,41.6938,4678.8608,14.1642,1745,1312,25.8894,1416.4,833.83,13.9125,1744,1318,9.8926,1288.7382,1056.712,-0.2563,9730,9780,41.273,18.023,N/A,0.2263,0.9161,0.247,-11151.0212,3309,1226.7366,300.5794,-7.0414,1538,1771,9.7994,673.4747,553.2618,N/A,0.874,0.459,224.036,1.9964,1.0154,449.494,4.0055,2.1318
mRc2Wi8pcxeRSi0HmzoM,2/10/25,17:52:56,WBB13,NA,Countermovement Jump,,,1101.748,0.21,227.955,-0.1401,21642.1053,-22506.4128,3153,286.1816,2252.1158,204.413,3153,286.1816,2319.0321,210.4866,3173,287.9969,0.225,44.3787,0.095,18.7377,0.187,36.8836,0.429,0.507,108.2434,229.1921,648.1285,337.4356,2.1174,-0.6329,-0.9654,1.4489,2.0297,2.2412,-1248.1721,-11.1138,-1663.1407,-14.8087,2839.3017,25.2812,43.8731,4927.3331,12.0837,1767,1386,18.2458,1331.5158,920.6,10.5578,1754,1419,10.5472,1281.8128,1037.2193,7.7821,11663.1579,9978.9474,30.931,19.0884,N/A,0.2401,1.1381,0.211,-13754.6077,3546,1368.8388,321.8522,8.0654,1916,1630,6.2213,726.9989,641.8398,N/A,0.8462,0.4142,212.9095,1.8958,0.9638,435.219,3.8752,2.0407
aX47bTnKLkKtsyP2YL3q,2/10/25,17:52:50,WBB13,NA,Countermovement Jump,,,1100.011,0.2068,225.872,-0.1242,22688.8889,-25281.1384,3139,285.3608,2189.2222,199.0182,3139,285.3608,2376.0056,215.9984,3317,301.5424,0.177,39.8649,0.09,20.2703,0.177,39.8649,N/A,0.444,96.996,227.4071,618.106,324.4031,2.3445,-0.5741,-0.8692,1.4507,2.0143,2.221,-1102.2294,-9.8298,-1454.1454,-12.9682,2887.147,25.7478,44.2394,4960.6355,20.4842,1891,1248,32.2134,1447.2222,742,11.7878,1854,1463,12.9437,1341.774,1034.2316,14.1038,12944.4444,9744.4444,48.8354,22.9624,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.4658,195.997,1.7479,0.865,422.109,3.7644,2.028
Sxs9xL4JACWZ7OJn2ywn,2/6/25,16:27:06,WBB13,NA,Countermovement Jump,,,1094.563,0.1889,214.8117,-0.1558,16824.0741,-18706.2843,2914,266.225,2042.1759,186.5745,2905,265.4027,2228.1421,203.5645,3043,278.0105,0.196,39.6761,0.108,21.8623,0.19,38.4615,0.412,0.494,101.4252,216.817,644.422,318.2422,2.1377,-0.612,-0.9176,1.3849,1.9252,2.1403,-1104.7675,-9.9015,-1440.2002,-12.9078,2609.5873,23.3884,40.4036,4508.077,17.8657,1712,1193,28.1014,1308.0278,734.1481,11.9947,1704,1339,12.4794,1253.1,975.0421,10.842,9324.0741,7500,43.9594,22.2137,990,0.2267,0.9858,0.23,-10155.1439,3315,1326.5556,302.8606,19.638,1983,1332,6.9057,709.0818,617.4737,12.9434,0.834,0.3824,219.638,1.9685,0.909,424.784,3.8071,1.9432
2hqokC4zsBLoyzaQPxLA,2/6/25,16:26:55,WBB13,NA,Countermovement Jump,,,1093.551,0.2089,225.699,-0.1304,19300,-23158.4375,3020,276.1645,2085.43,190.7026,3020,276.1645,2420.2529,221.3205,3233,295.6424,0.194,41.8103,0.1,21.5517,0.17,36.6379,0.42,0.464,98.2119,227.0358,620.5065,325.2477,2.3117,-0.5856,-0.8836,1.3985,2.0247,2.1854,-1075.4836,-9.6479,-1397.8104,-12.5394,2879.7244,25.8334,43.6401,4864.7009,20.8609,1825,1195,30.7356,1363.2,722.23,11.7229,1806,1427,10.5995,1338.3941,1081.8588,14.9223,11090,8210,47.104,19.2239,1480,0.2226,1.0652,0.209,-14397.8673,4243,1254.3014,388.002,2.9932,2185,2058,-12.9392,546.0027,708.2986,-22.8944,0.9052,0.4503,207.567,1.862,0.881,412.9395,3.7044,2.0367
9Yu8wB7f5S11ceD3nwSc,2/20/25,16:21:30,WBB15,G,Countermovement Jump,,,657.489,0.2432,146.4156,-0.1722,15173.913,-11947.7991,2058,313.009,1465.9239,222.9579,2058,313.009,1497.3276,227.7342,2077,315.8988,0.233,46.6934,0.092,18.4369,0.174,34.8697,0.446,0.499,73.671,147.1459,395.709,220.8169,1.9973,-0.7164,-1.1007,1.5502,2.1846,2.3693,-912.3194,-13.6122,-1274.248,-19.0123,1942.3336,28.9804,49.8838,3343.3298,6.8999,1100,958,7.3207,786.6196,679.3043,6.1146,1102,975,8.2127,810.1494,687.1782,10.6017,8391.3043,6782.6087,13.6136,15.163,630,0.2425,1.7962,0.135,-21170.3753,4289,890.3365,652.3303,6.7848,2290,1999,3.7617,461.9143,428.4222,7.2614,0.8938,0.4875,134.16,2.0017,1.0992,261.549,3.9024,2.1955
rqUcMliC3nheeCi7I8b4,2/20/25,16:21:25,WBB15,G,Countermovement Jump,,,654.866,0.2618,151.2964,-0.1897,14437.5,-10765.0809,2042,311.8195,1428.5104,218.1378,2042,311.8195,1523.4598,232.6369,2047,312.583,0.203,42.9175,0.096,20.296,0.174,36.7865,0.462,0.473,73.5699,152.1433,402.527,225.7132,2.068,-0.7382,-1.1054,1.5595,2.2664,2.4269,-908.2441,-13.6056,-1189.747,-17.8226,2010.7928,30.122,51.4315,3433.3044,5.4848,1077,965,-2.3181,697.6979,730.8125,4.6409,1071,976,6.9216,814.454,709.0057,21.7893,8791.6667,5645.8333,-4.7651,12.9328,590,0.2591,1.7509,0.148,-14459.7783,3719,913.3305,567.9024,2.9309,1914,1805,8.4539,495.2712,418.0593,15.6059,0.9767,0.5535,136.437,2.0438,1.1021,266.09,3.9861,2.2791
SroPYfKx7K3gV2wIpleR,2/17/25,16:20:40,WBB15,G,Countermovement Jump,,,659.952,0.2593,151.7242,-0.1806,13422.6804,-10926.5349,1973,298.9611,1427.4433,216.295,1968,298.2035,1496.9945,226.8338,2008,304.2646,0.249,47.1591,0.097,18.3712,0.182,34.4697,0.461,0.528,73.7887,153.3112,411.2265,227.0999,2.0777,-0.7244,-1.111,1.5541,2.2553,2.4277,-906.1301,-13.4694,-1185.801,-17.6266,1969.6768,29.2787,50.1692,3375.0537,4.065,1024,944,-0.1704,712.5052,714.9381,2.5896,1030,978,5.3268,788.3681,708.6264,13.5177,7618.5567,5804.1237,-0.4691,10.1035,680,0.2587,1.8477,0.14,-18574.6381,4303,879.9,652.0171,11.1318,2391,1912,10.6419,486.7691,393.1309,19.2559,0.8731,0.491,137.804,2.0484,1.0968,273.4225,4.0643,2.2789
yiP1pJe4lQ8HRqlDksfl,2/17/25,16:20:34,WBB15,G,Countermovement Jump,,,659.136,0.2689,154.3398,-0.1616,16077.7778,-13035.5943,2107,319.6609,1488.1889,225.7787,2107,319.6609,1646.3782,249.7782,2129,322.9986,0.219,47.0968,0.09,19.3548,0.156,33.5484,0.461,0.465,73.8818,155.0468,391.076,228.9285,2.0986,-0.7205,-1.1008,1.5109,2.2971,2.3907,-927.1573,-13.799,-1284.8616,-19.1227,2136.951,31.8045,52.2846,3513.0104,3.1799,1087,1020,-4.5417,710.3,777.8889,1.2682,1078,1051,1.8802,838.6667,807.7115,13.7526,9144.4444,6933.3333,-8.8744,3.6682,570,0.2489,1.6929,0.147,-16982.2027,3553,919.3404,539.039,-11.4551,1573,1980,0.2481,460.8105,458.5298,0.4935,0.9914,0.5784,133.204,1.9825,1.0996,257.872,3.8379,2.3076
5GnLJN1thGf6BVfUbx1F,2/6/25,16:22:22,WBB15,G,Countermovement Jump,,,667.402,0.2642,154.8797,-0.17,13408.1633,-11722.2239,1993,298.6206,1399.0306,209.6234,1986,297.5718,1572.4419,235.6064,2040,305.6629,0.21,43.75,0.098,20.4167,0.172,35.8333,0.462,0.48,71.0356,156.6454,407.8795,227.681,2.2052,-0.6977,-1.0606,1.4983,2.2765,2.3816,-856.0964,-12.5836,-1168.5761,-17.1767,2029.2806,29.828,49.3153,3355.0574,0.5035,998,988,-3.1764,677.2959,721.7347,0.098,1021,1019,-2.0136,770.3895,802.0523,16.1339,7785.7143,5622.449,-6.3321,-3.92,N/A,0.258,1.8171,0.142,-18296.6672,3784,837.0311,566.9746,-7.1882,1756,2028,-6.4552,391.4994,445.5317,N/A,0.9625,0.5503,136.441,2.0055,1.0441,271.4385,3.9898,2.3025
0HQ3s90xrZQUo0szrhMZ,2/6/25,16:22:14,WBB15,G,Countermovement Jump,,,669.17,0.2528,151.9278,-0.1811,12235.8491,-10844.4739,1964,293.4979,1364.3491,203.8868,1960,292.9002,1544.8851,230.8659,2032,303.6598,0.211,42.9735,0.106,21.5886,0.174,35.4379,0.461,0.491,73.0315,153.3369,413.736,226.3684,2.0996,-0.716,-1.0821,1.5032,2.2273,2.3617,-855.8622,-12.5469,-1147.1103,-16.8166,1982.426,29.0623,49.5812,3382.0876,-1.6327,964,996,-5.7066,643.2453,721.1038,-1.6732,999,1033,-5.7937,727.6897,817.1954,10.1002,6735.8491,5500,-10.9214,-10.9149,650,0.2662,1.9718,0.135,-15478.0553,3879,901.2077,579.6733,-8.2238,1780,2099,-15.2846,381.7308,519.4769,-26.5255,0.9389,0.5149,143.9635,2.1105,1.0706,269.7725,3.9549,2.2479
AdKLFJgY1F0IguJbBFS6,2/20/25,16:25:43,WBB18,G,Countermovement Jump,,,686.558,0.3082,172.1032,-0.2597,7636.3636,-6554.2889,1702,247.9033,1364.697,198.7737,1701,247.7577,1454.5244,211.8575,1710,249.0685,0.263,42.4194,0.132,21.2903,0.225,36.2903,0.501,0.62,89.0033,173.6275,507.732,262.6308,1.9508,-0.7935,-1.2841,1.5232,2.4591,2.5738,-981.8864,-14.0298,-1402.8983,-20.0455,1989.8821,28.4328,50.0546,3503.0994,8.1717,920,781,10.7494,755.697,609,6.6667,912,798,4.9048,762.9333,691.5911,4.1667,3977.2727,3659.0909,19.442,9.3516,750,0.3042,2.0696,0.147,-14679.1614,4783,910.1667,696.6636,-12.858,2084,2699,3.777,472.272,437.8947,7.2893,0.8081,0.4971,179.629,2.5667,1.2717,328.103,4.6882,2.4809
Ws3o5Y8FCi3dZf6Fgay5,2/20/25,16:25:37,WBB18,G,Countermovement Jump,,,685.855,0.3129,173.2207,-0.2508,7460.4317,-6843.3915,1716,250.1987,1348.5683,196.6259,1716,250.1987,1474.7045,215.017,1748,254.8644,0.233,39.3581,0.139,23.4797,0.22,37.1622,0.506,0.592,91.5922,174.3894,512.2035,265.9816,1.904,-0.8323,-1.3175,1.5441,2.4776,2.592,-1007.3653,-14.4087,-1380.3673,-19.7438,2038.1689,29.1526,50.5379,3533.3012,2.9138,883,833,10.0544,742.0791,606.4892,-0.4577,870,878,-2.5494,718.5545,756.15,-7.2324,3460.4317,4000,18.35,-4.9275,560,0.3117,1.973,0.158,-12571.0655,5135,990.4714,748.7005,-15.9104,2159,2976,-34.9574,322.1143,668.3571,-51.8123,0.8547,0.5285,186.926,2.6737,1.3101,325.2775,4.6525,2.4943
u5yybY2pnclfiqUw2vh7,2/17/25,16:21:47,WBB18,G,Countermovement Jump,,,685.395,0.3253,176.52,-0.2629,7120.5674,-6436.9801,1692,246.8649,1314.922,191.8488,1692,246.8649,1472.9866,214.9106,1728,252.1174,0.285,43.8462,0.141,21.6923,0.224,34.4615,0.514,0.65,88.2563,177.253,515.6785,265.5093,2.0084,-0.7897,-1.2642,1.5555,2.5265,2.6336,-937.239,-13.4146,-1314.46,-18.8138,2065.3813,29.5616,51.8161,3620.2317,1.5366,859,833,5.8629,696.0071,618.9149,0.463,868,860,2.591,755.5759,717.4107,2.5896,3652.4823,3468.0851,11.0915,5.0385,600,0.3183,2.1081,0.151,-14653.5145,5253,974.2817,766.4194,-4.169,2517,2736,-2.9158,472.9367,501.345,-5.6481,0.7908,0.5005,184.897,2.6464,1.2632,330.7815,4.7344,2.537
R0x5rH5DV3Sv4wIHKxHC,2/17/25,16:21:41,WBB18,G,Countermovement Jump,,,684.68,0.3141,173.2726,-0.2355,6424.6575,-6909.8045,1627,237.6293,1241.6507,181.3476,1624,237.1911,1479.0685,216.0233,1747,255.1557,0.237,39.3688,0.146,24.2525,0.219,36.3787,0.494,0.602,80.8432,174.7686,505.52,255.6118,2.1618,-0.7521,-1.1703,1.5154,2.4826,2.5876,-842.3314,-12.0688,-1143.0706,-16.3778,2023.5187,28.9927,50.8856,3551.5113,6.0345,861,763,14.2646,709.3836,532.2671,2.0034,891,856,2.6865,759.4018,719.6667,-15.3518,2719.1781,3705.4795,25.0846,5.2424,580,0.2804,2.0467,0.137,-23734.9205,4402,968.3483,642.9281,-2.09,2155,2247,4.8127,507.4759,460.8724,9.2049,0.8206,0.5218,180.8065,2.5906,1.1583,324.7135,4.6524,2.5041
vEIjNEGsT4YcoN6GSN1d,2/13/25,11:39:18,WBB18,G,Countermovement Jump,,,680.371,0.3209,174.0369,-0.2501,8890.625,-7258.5148,1815,266.7662,1357.9531,199.5901,1815,266.7662,1505.4218,221.2648,1831,269.1179,0.259,43.311,0.128,21.4047,0.211,35.2843,0.51,0.598,86.158,174.9742,491.778,261.1322,2.0309,-0.8009,-1.2465,1.569,2.5094,2.6093,-965.8289,-13.9259,-1329.6343,-19.1715,2106.3303,30.3703,51.6474,3581.9977,0.2755,910,905,6.1697,720.8672,637.0859,-1.0377,906,925,-3.4964,726.3934,779.0284,-8.7873,4054.6875,4835.9375,11.7101,-6.7198,N/A,0.3141,2.0802,0.151,-15662.6113,4369,832.2742,642.1497,-25.0172,1638,2731,-4.2542,398.4337,433.8405,N/A,0.8528,0.5367,173.2455,2.498,1.2423,318.5325,4.5928,2.5229
V3qmwwlzI9869ewgfT7Z,2/13/25,11:39:12,WBB18,G,Countermovement Jump,,,680.298,0.3229,174.5408,-0.2502,8317.8295,-7002.4207,1752,257.5342,1391.2791,204.5102,1751,257.3872,1498.1963,220.2265,1784,262.238,0.233,40.4514,0.129,22.3958,0.214,37.1528,0.504,0.576,91.1726,175.8902,500.405,267.0628,1.9292,-0.8303,-1.3248,1.566,2.5169,2.6232,-1036.5606,-14.9474,-1459.029,-21.0394,2095.7449,30.221,52.355,3630.6813,2.57,898,853,5.5712,734.3953,656.8837,1.7937,908,876,1.1509,757.7196,740.4766,0.0932,4162.7907,4155.0388,10.5839,2.2739,N/A,0.2976,1.8597,0.16,-17059.8889,3686,827.0957,541.8214,-1.9533,1807,1879,7.2271,443.4353,383.6605,N/A,0.875,0.5605,178.931,2.5802,1.3147,321.474,4.6357,2.5364
AN4p0aY7i9MX6CRL4fAS,2/10/25,17:56:44,WBB18,G,Countermovement Jump,,,680.972,0.3341,177.712,-0.2589,6872.4832,-6603.9078,1710,251.1116,1286.9128,188.9817,1710,251.1116,1454.8739,213.6467,1713,251.5522,0.268,41.4219,0.149,23.0294,0.23,35.5487,0.513,0.647,89.7677,178.8279,526.684,268.5956,1.9921,-0.8277,-1.3,1.561,2.5601,2.6546,-957.2873,-13.7906,-1290.4506,-18.5901,2055.6975,29.6141,51.3564,3564.9645,4.0936,890,820,7.6349,692.5839,594.3289,4.2615,893,820,2.3307,744.3913,710.4826,-10.3516,3080.5369,3791.9463,14.268,4.5644,780,0.3092,2.0209,0.153,-22927.8385,4673,902.2705,686.225,-23.2613,1793,2880,-11.6053,398.7795,503.491,-20.803,0.7929,0.5163,191.2325,2.7549,1.2932,335.4515,4.8325,2.5762
7LIfJVjve2csITyrXAiA,2/10/25,17:56:38,WBB18,G,Countermovement Jump,,,683.267,0.2965,167.9819,-0.2358,7701.4925,-7251.4771,1710,250.2682,1321.1418,193.3566,1710,250.2682,1492.3462,218.4133,1783,260.9522,0.228,40,0.134,23.5088,0.208,36.4912,0.486,0.57,84.9542,169.124,487.7555,254.0782,1.9908,-0.7818,-1.2269,1.5081,2.4118,2.5169,-925.3299,-13.2854,-1262.9996,-18.1335,2008.1734,28.8323,49.6407,3457.4769,2.6901,878,832,8.7515,718.3806,602.7612,-2.4117,870,913,-0.7313,740.7163,751.6298,-1.5504,3791.0448,3910.4478,16.1458,-1.4345,N/A,0.2802,1.7962,0.156,-17080.5923,4957,850.628,725.4851,-6.2336,2324,2633,6.9378,454.8215,395.8065,N/A,0.8526,0.5201,176.512,2.5343,1.2197,311.2435,4.4687,2.4282
zEjg7uDbcWYhAEoMdJ20,2/6/25,16:26:18,WBB18,G,Countermovement Jump,,,685.544,0.2558,156.549,-0.2142,7250,-7936.315,1700,247.9782,1230.6,179.5071,1700,247.9782,1453.8873,212.0779,1835,267.6706,0.217,38.6809,0.14,24.9554,0.204,36.3636,0.452,0.561,75.7943,157.578,469.1995,233.3724,2.079,-0.719,-1.09,1.4898,2.2402,2.3966,-789.4276,-11.2966,-1052.5166,-15.0613,1884.5672,26.9678,47.497,3319.1946,-0.7059,844,856,12.1091,689.8071,540.7929,-2.1253,898,937,-4.1528,696.7549,757.1324,-21.5764,2842.8571,4407.1429,21.7603,-7.948,700,0.2435,1.8443,0.132,-21332.92,3528,903.6186,514.6278,-16.78,1468,2060,-10.7563,403.2114,500.4071,-19.4334,0.8057,0.4559,171.7705,2.458,1.0846,297.429,4.2562,2.2549
HPjS4ZoeeIUnOotvIphk,2/6/25,16:26:08,WBB18,G,Countermovement Jump,,,684.992,0.293,167.4184,-0.2278,7227.9412,-7341.2191,1672,244.0904,1280.2132,186.8946,1667,243.3605,1480.8389,216.1834,1797,262.3388,0.256,42.4544,0.136,22.5539,0.211,34.9917,0.481,0.603,80.4531,168.7442,486.8895,249.1973,2.0974,-0.7361,-1.1617,1.5136,2.3977,2.5196,-850.6843,-12.1829,-1158.7866,-16.5954,1991.8173,28.5255,50.1574,3502.2832,-1.2597,823,844,10.5779,707.8162,572.3971,-3.6171,866,931,-2.2938,723.436,757.4028,-17.1923,2992.6471,4235.2941,19.2605,-4.479,720,0.2726,1.8673,0.146,-21227.8602,3550,909.6806,518.2542,-14.4789,1518,2032,-11.5795,402.1722,507.5083,-20.7474,0.7977,0.4859,173.612,2.4864,1.1522,313.2775,4.4866,2.4166
