Date,Code,Type,System Weight,Jump Height,Avg. Relative Propulsive Force,Peak Relative Propulsive Force,Time To Takeoff,Braking Net Impulse,Relative Peak Landing Force,L|R Peak Landing Force,L|R Avg. Landing Force,mRSI,L|R Avg. Braking Force
2/27/24,BASEB5,Countermovement Jump,861.901,0.3964,239.9859,294.8134,0.616,104.8665,817.6113,-12.2463,-40.4108,0.6436,12.7823
2/15/24,BASEB5,Countermovement Jump,864.263,0.3858,232.8039,284.4042,0.611,114.664,754.5157,-7.8056,-8.4283,0.6314,11.5268
2/13/24,BASEB5,Countermovement Jump,875.778,0.4314,238.7421,298.0207,0.66,120.4916,833.3162,-7.3993,-5.2958,0.6537,25.0656
2/8/24,BASEB5,Countermovement Jump,860.609,0.3891,219.3909,274.2244,0.744,120.0081,800.1311,-1.0166,10.4946,0.5231,14.196
2/8/24,BASEB5,Countermovement Jump,859.077,0.4048,231.5307,293.1053,0.745,112.4903,873.03,-7.1467,27.4651,0.5434,11.3959
2/8/24,BASEB5,Countermovement Jump,860.593,0.4102,237.0711,296.6559,0.616,114.9163,743.0923,-5.4574,-33.6873,0.6658,15.7287
2/7/24,BASEB5,Countermovement Jump,865.988,0.4166,234.194,296.8863,0.664,107.7246,722.2964,-9.5124,-23.8054,0.6275,21.0618
2/7/24,BASEB5,Countermovement Jump,867.277,0.4037,225.2412,283.3005,0.711,112.0537,830.7611,-2.6232,-4.621,0.5678,12.9564
2/7/24,BASEB5,Countermovement Jump,864.438,0.4208,215.6191,264.4493,0.717,122.5194,800.0574,-6.015,-10.2346,0.5869,12.7873
2/1/24,BASEB5,Countermovement Jump,868.982,0.4101,239.4419,299.8911,0.663,111.8977,878.8444,-12.1121,-13.1043,0.6186,17.0705
2/1/24,BASEB5,Countermovement Jump,868.928,0.3988,235.1244,290.3578,0.653,105.5905,784.1847,-5.3713,-28.0921,0.6107,12.7037
1/30/24,BASEB5,Countermovement Jump,874.418,0.4229,231.7452,286.8193,0.712,110.6496,718.8782,-4.4862,-23.45,0.594,15.8136
1/30/24,BASEB5,Countermovement Jump,874.915,0.4081,240.0938,296.3716,0.658,101.8756,762.5884,-7.3141,-14.8544,0.6201,16.5295
1/25/24,BASEB5,Countermovement Jump,863.29,0.4098,238.6957,297.8142,0.688,113.6045,800.1946,-9.4673,-6.349,0.5956,12.9922
1/25/24,BASEB5,Countermovement Jump,862.538,0.3902,252.5733,321.9568,0.563,104.5255,681.5932,-3.7591,3.063,0.6931,20.1988
1/23/24,BASEB5,Countermovement Jump,869.613,0.3876,231.9498,288.9791,0.733,109.8189,573.4735,0.0602,-6.9698,0.5287,9.1934
1/23/24,BASEB5,Countermovement Jump,869.718,0.3793,229.2953,283.6552,0.624,112.7653,701.6067,-7.2763,-41.6173,0.6078,12.8418
1/16/24,BASEB5,Countermovement Jump,880.89,0.376,221.9316,273.0193,0.845,115.507,748.2205,0.4096,-49.4613,0.445,17.6166
1/16/24,BASEB5,Countermovement Jump,881.554,0.3645,229.4768,282.1154,0.731,110.2518,571.4908,13.4577,-16.9511,0.4986,8.9141
1/15/24,BASEB5,Countermovement Jump,871.419,0.4008,233.4999,290.9048,0.673,110.0123,695.188,2.8392,-37.1093,0.5956,7.0627
1/15/24,BASEB5,Countermovement Jump,870.35,0.3964,230.2879,282.9896,0.662,114.901,557.8216,4.346,-35.3472,0.5989,5.6054
3/21/24,BASEB7,Countermovement Jump,776.687,0.433,212.7622,239.0925,0.725,112.1468,289.0482,39.1537,7.4378,0.5973,-0.8608
3/14/24,BASEB7,Countermovement Jump,768.867,0.4731,203.1755,245.8162,0.759,140.6527,1118.7891,3.6736,7.4636,0.6233,4.9661
3/14/24,BASEB7,Countermovement Jump,770.906,0.4707,197.8049,231.416,0.806,140.603,914.5084,-11.7163,19.0386,0.584,8.224
3/7/24,BASEB7,Countermovement Jump,773.567,0.4811,218.7686,248.9765,0.692,132.9284,1089.2398,-3.7978,-7.2613,0.6953,1.0559
2/29/24,BASEB7,Countermovement Jump,775.229,0.4728,207.06,246.3788,0.73,143.4387,1153.9816,3.1522,8.0673,0.6476,2.4741
2/29/24,BASEB7,Countermovement Jump,776.312,0.4512,203.6385,245.5198,0.738,140.4257,1178.1346,11.5242,9.3071,0.6113,9.1851
2/29/24,BASEB7,Countermovement Jump,778.116,0.4457,207.7215,237.8823,0.741,127.3936,1015.0158,-1.5194,5.37,0.6014,2.14
2/15/24,BASEB7,Countermovement Jump,770.46,0.4669,216.7708,245.957,0.67,133.2392,1201.49,-11.5696,-13.2867,0.6968,2.1912
2/13/24,BASEB7,Countermovement Jump,776.67,0.4601,215.9451,254.2908,0.657,142.4752,727.5934,-65.4928,-8.5143,0.7003,3.0502
2/8/24,BASEB7,Countermovement Jump,766.054,0.4896,225.8456,261.4698,0.67,131.5154,898.3701,0.465,9.5214,0.7307,3.316
2/8/24,BASEB7,Countermovement Jump,765.565,0.4961,223.9347,260.5919,0.659,143.9451,1130.7988,-1.5363,-0.3232,0.7528,2.1151
2/8/24,BASEB7,Countermovement Jump,766.841,0.4534,224.4826,258.7238,0.634,135.5373,900.1866,-13.2261,5.4075,0.7151,3.5238
2/6/24,BASEB7,Countermovement Jump,776.849,0.4883,226.6572,255.1332,0.642,137.8468,1034.0491,0.1867,-16.3772,0.7605,9.9554
2/6/24,BASEB7,Countermovement Jump,776.578,0.474,214.6241,257.0251,0.675,147.498,1035.9552,-5.3822,15.6104,0.7023,5.7538
2/6/24,BASEB7,Countermovement Jump,776.579,0.4562,219.7713,251.2301,0.646,141.2678,732.0569,1.1082,-6.489,0.7062,6.7475
2/1/24,BASEB7,Countermovement Jump,781.782,0.4261,229.5318,268.6171,0.59,130.7139,1186.9038,5.895,-24.7772,0.7222,5.567
2/1/24,BASEB7,Countermovement Jump,783.682,0.4355,223.3291,260.6925,0.678,114.654,827.8868,-8.9396,12.5515,0.6424,0.8492
1/30/24,BASEB7,Countermovement Jump,777.211,0.4687,221.1549,249.8678,0.667,126.436,898.083,-0.659,-19.5675,0.7027,5.0102
1/30/24,BASEB7,Countermovement Jump,778.978,0.419,214.5354,244.4228,0.678,123.4825,778.9694,-4.5814,4.6949,0.618,5.7767
1/25/24,BASEB7,Countermovement Jump,800.469,0.452,212.9017,241.6084,0.689,131.2828,1015.7795,0.8978,4.8969,0.656,5.7086
1/25/24,BASEB7,Countermovement Jump,801.296,0.4062,215.5649,255.2116,0.654,134.3739,935.7341,-0.6135,-6.3861,0.6211,4.758
1/23/24,BASEB7,Countermovement Jump,775.72,0.4357,221.6137,249.3168,0.627,125.8707,1020.0846,5.2951,-1.4837,0.6949,8.4585
1/23/24,BASEB7,Countermovement Jump,773.522,0.4294,223.9828,261.6603,0.605,121.9903,1070.1699,0.145,9.278,0.7097,5.844
1/18/24,BASEB7,Countermovement Jump,782.207,0.4274,216.0142,244.3087,0.662,123.7976,1123.7435,-4.7782,12.2985,0.6456,6.0745
1/16/24,BASEB7,Countermovement Jump,778.857,0.4351,202.0752,236.2436,0.812,118.1777,859.2078,-0.9863,-12.4352,0.5359,12.4232
1/16/24,BASEB7,Countermovement Jump,778.399,0.4324,221.6798,257.58,0.65,117.7337,921.2499,-2.9145,6.938,0.6653,6.1979
1/15/24,BASEB7,Countermovement Jump,782.084,0.4718,205.2621,238.5933,0.752,137.089,673.8407,9.0702,-7.1604,0.6273,4.8219
1/15/24,BASEB7,Countermovement Jump,782.244,0.4559,218.3858,249.4107,0.669,130.6757,1114.8695,-3.4056,9.7013,0.6814,6.4937
4/26/24,BASEB8,Countermovement Jump,904.728,0.3786,224.367,248.9146,0.634,125.7144,716.1268,-2.1454,-1.5262,0.5971,-0.0583
4/26/24,BASEB8,Countermovement Jump,901.103,0.3472,229.08,262.9,0.591,109.9829,712.9041,-2.8954,11.5023,0.5874,-0.5981
4/23/24,BASEB8,Countermovement Jump,896.932,0.3589,214.6352,247.3989,0.681,110.6022,534.2657,4.6327,8.655,0.527,0.7509
4/23/24,BASEB8,Countermovement Jump,896.9,0.3664,220.448,242.8364,0.649,110.6822,683.9112,2.4454,5.3404,0.5646,0.8091
4/23/24,BASEB8,Countermovement Jump,898.013,0.322,222.4673,266.0318,0.613,102.9421,377.0547,-60.8387,-0.3987,0.5253,5.8877
4/19/24,BASEB8,Countermovement Jump,892.494,0.3589,214.1718,252.5507,0.638,126.2449,578.4913,0.368,6.1883,0.5625,-4.5657
4/19/24,BASEB8,Countermovement Jump,892.832,0.3474,219.8205,257.2712,0.636,95.2486,526.4148,-0.0426,1.4925,0.5463,4.8319
4/16/24,BASEB8,Countermovement Jump,898.149,0.3758,226.4632,254.5235,0.617,113.2208,618.6056,12.023,3.0646,0.6091,-1.1864
4/11/24,BASEB8,Countermovement Jump,895.288,0.3882,236.0043,265.6129,0.583,109.0637,671.5158,11.2774,15.2296,0.6659,-2.2075
4/8/24,BASEB8,Countermovement Jump,891.697,0.3669,232.9555,266.4582,0.584,113.7373,637.7727,9.1612,-3.3011,0.6282,2.0941
4/4/24,BASEB8,Countermovement Jump,897.435,0.3925,237.3723,273.3346,0.607,98.0198,655.8692,-9.2423,3.4369,0.6466,4.654
3/28/24,BASEB8,Countermovement Jump,895.94,0.4072,233.9115,260.3969,0.607,111.1228,643.3467,9.4032,13.3888,0.6708,3.3222
3/26/24,BASEB8,Countermovement Jump,893.816,0.3759,231.648,265.379,0.591,118.0159,721.0656,19.038,14.2657,0.636,0.7485
3/19/24,BASEB8,Countermovement Jump,899.05,0.3631,222.9055,250.0417,0.641,112.5386,548.3566,1.4604,23.769,0.5665,2.3861
3/19/24,BASEB8,Countermovement Jump,899.592,0.3652,229.3056,264.3421,0.601,107.3938,654.9636,5.3632,-6.4541,0.6077,4.2682
3/14/24,BASEB8,Countermovement Jump,907.789,0.3315,221.9406,258.8707,0.612,99.4072,446.6897,-5.3021,9.5101,0.5416,8.6502
3/14/24,BASEB8,Countermovement Jump,908.607,0.3304,224.1477,264.2507,0.592,106.6696,568.7828,-6.192,5.7544,0.558,5.769
3/7/24,BASEB8,Countermovement Jump,903.215,0.3656,235.2131,274.3533,0.584,102.894,694.8512,3.3461,-9.3873,0.6261,9.034
3/6/24,BASEB8,Countermovement Jump,901.977,0.3814,237.9901,271.9582,0.579,104.5417,492.5846,6.0095,2.838,0.6588,0.9922
2/29/24,BASEB8,Countermovement Jump,902.528,0.3996,233.8742,269.4653,0.606,118.8858,756.6524,-1.4497,12.8505,0.6594,2.4416
2/15/24,BASEB8,Countermovement Jump,922.858,0.3866,236.5583,271.331,0.618,107.0405,778.2346,7.1568,-6.2396,0.6256,0.3199
2/13/24,BASEB8,Countermovement Jump,916.55,0.399,243.4402,274.3986,0.59,109.7147,741.3671,17.5865,10.9826,0.6763,3.2717
2/8/24,BASEB8,Countermovement Jump,920.812,0.4023,232.5177,265.2007,0.667,117.4923,569.1716,21.3127,1.9877,0.6031,5.1815
2/8/24,BASEB8,Countermovement Jump,919.804,0.3867,239.9181,272.7755,0.567,112.5929,726.133,21.7248,8.2026,0.6819,0.8302
2/6/24,BASEB8,Countermovement Jump,928.837,0.3899,232.3689,264.2014,0.758,118.4496,676.4373,5.9367,-8.6687,0.5143,6.6993
2/6/24,BASEB8,Countermovement Jump,928.226,0.3873,236.2597,272.6707,0.69,120.1976,529.5047,56.4191,14.6103,0.5613,4.7307
2/6/24,BASEB8,Countermovement Jump,929.16,0.3726,240.4661,279.0693,0.572,106.4473,743.1443,7.5163,6.4493,0.6514,0.9877
2/1/24,BASEB8,Countermovement Jump,924.958,0.4114,232.4208,263.9039,0.594,123.6433,594.7297,10.1254,9.255,0.6926,4.02
2/1/24,BASEB8,Countermovement Jump,925.094,0.3873,242.4997,277.7015,0.55,109.8717,752.1398,-7.1285,1.3239,0.7042,5.7752
1/30/24,BASEB8,Countermovement Jump,935.179,0.3854,230.0114,261.0195,0.607,121.1349,609.8298,20.007,13.1129,0.6349,0.0142
1/30/24,BASEB8,Countermovement Jump,934.125,0.3586,237.473,279.9411,0.57,110.0869,582.2561,23.0373,4.9924,0.6291,2.5893
1/25/24,BASEB8,Countermovement Jump,939.377,0.4262,228.6154,260.066,0.722,119.2871,804.5758,-0.1852,9.921,0.5903,7.6845
1/25/24,BASEB8,Countermovement Jump,939.132,0.3994,239.7949,267.8005,0.579,115.6171,692.1285,12.6462,36.8771,0.6897,5.1745
1/23/24,BASEB8,Countermovement Jump,929.744,0.3958,236.736,265.3419,0.677,121.7871,588.4415,3.1256,11.4051,0.5846,6.4915
1/23/24,BASEB8,Countermovement Jump,926.003,0.3962,237.8364,267.0618,0.572,122.3961,768.572,14.5707,9.5499,0.6927,-0.2502
1/18/24,BASEB8,Countermovement Jump,916.926,0.4141,238.1779,268.833,0.586,120.245,580.8539,-4.3184,0.5369,0.7067,4.5887
1/16/24,BASEB8,Countermovement Jump,926.463,0.3892,224.6011,248.6878,0.698,118.3902,650.5387,17.2723,10.7579,0.5576,2.2348
1/16/24,BASEB8,Countermovement Jump,927.317,0.3961,233.119,265.2815,0.611,109.6072,512.4461,24.7896,14.8509,0.6483,1.3728
1/15/24,BASEB8,Countermovement Jump,929.721,0.3728,226.5684,255.3454,0.618,114.1456,402.2712,4.7059,-1.5906,0.6032,-0.2594
1/15/24,BASEB8,Countermovement Jump,928.99,0.3866,228.0986,255.5463,0.635,119.6939,439.6172,2.8404,3.0005,0.6089,2.9385
1/15/24,BASEB8,Countermovement Jump,929.563,0.3582,225.0366,263.1344,0.602,105.3599,531.2174,-16.3629,-3.7383,0.5951,5.6631
4/26/24,BASEB9,Countermovement Jump,769.081,0.4886,256.3855,306.7297,0.64,117.5743,732.5626,-5.0408,22.9365,0.7635,2.1081
4/23/24,BASEB9,Countermovement Jump,773.1,0.5127,259.053,302.2895,0.638,118.2294,894.0629,12.5289,-0.0304,0.8037,0.1053
4/19/24,BASEB9,Countermovement Jump,773.861,0.4927,263.3022,316.2067,0.643,109.3812,957.924,-5.5173,-6.2587,0.7663,2.663
4/16/24,BASEB9,Countermovement Jump,779.908,0.4803,264.652,319.9095,0.605,113.5176,861.7683,-6.7401,-12.0368,0.7938,6.0629
4/11/24,BASEB9,Countermovement Jump,775.219,0.5025,266.7774,321.8445,0.601,115.6437,801.3219,-19.6394,-12.1647,0.8361,3.8721
4/8/24,BASEB9,Countermovement Jump,768.079,0.4919,266.1362,320.9305,0.611,113.7969,673.4984,3.4603,-13.6066,0.805,2.4596
4/4/24,BASEB9,Countermovement Jump,772.032,0.5237,258.4234,303.0962,0.661,119.0747,896.0768,3.5849,5.0663,0.7923,4.8818
3/28/24,BASEB9,Countermovement Jump,779.451,0.5041,261.3694,312.656,0.649,112.2502,546.2819,-6.0122,-36.8436,0.7767,8.1127
3/26/24,BASEB9,Countermovement Jump,777.001,0.5353,266.4109,313.6418,0.666,124.7864,918.9177,-0.8403,9.6818,0.8038,1.3908
3/19/24,BASEB9,Countermovement Jump,784.048,0.4994,265.2324,319.2407,0.612,117.6425,744.8524,3.4932,11.9588,0.8159,-2.5871
3/19/24,BASEB9,Countermovement Jump,782.984,0.518,260.5442,305.6257,0.647,117.9421,687.8812,-1.1511,15.2551,0.8006,3.142
3/14/24,BASEB9,Countermovement Jump,788.801,0.5081,232.2762,266.8607,0.773,125.889,761.282,-2.1149,3.5007,0.6573,0.337
3/14/24,BASEB9,Countermovement Jump,788.567,0.4747,260.8366,316.1431,0.65,112.3081,671.598,-2.3414,-0.9173,0.7304,-0.4253
3/7/24,BASEB9,Countermovement Jump,788.661,0.5385,251.2292,294.1695,0.725,133.727,772.4485,-70.3217,-52.8948,0.7427,4.9605
3/6/24,BASEB9,Countermovement Jump,788.751,0.5391,249.9527,295.7841,0.681,128.6354,798.4776,-7.558,18.5299,0.7916,1.3516
2/29/24,BASEB9,Countermovement Jump,782.724,0.5255,249.9169,293.4623,0.689,124.6235,724.7765,-12.7093,-11.2859,0.7627,3.8911
2/27/24,BASEB9,Countermovement Jump,792.362,0.5223,243.0989,295.0672,0.699,130.5982,798.1201,-2.3403,28.7707,0.7472,-1.0667
2/27/24,BASEB9,Countermovement Jump,799.128,0.5086,241.9283,290.6919,0.798,136.2386,759.2025,-0.4121,26.9432,0.6373,1.7895
2/27/24,BASEB9,Countermovement Jump,794.356,0.5021,253.0052,291.5569,0.741,118.0907,782.5207,-8.3012,-7.9963,0.6776,5.1945
2/20/24,BASEB9,Countermovement Jump,801.14,0.5126,245.4434,283.2214,0.721,121.8973,767.7809,-4.5684,-14.1635,0.7109,0.784
2/20/24,BASEB9,Countermovement Jump,800.947,0.5282,240.1264,277.047,0.75,129.2976,845.8737,1.0775,0.7447,0.7043,-0.9848
2/15/24,BASEB9,Countermovement Jump,798.609,0.5271,247.6491,295.5138,0.696,130.4982,566.7354,33.8489,-8.5324,0.7574,0.9429
2/13/24,BASEB9,Countermovement Jump,800.283,0.5262,247.3286,301.3934,0.728,137.8273,664.265,0.4891,-18.0755,0.7228,1.6799
2/13/24,BASEB9,Countermovement Jump,803.313,0.4896,252.4287,306.3563,0.7,134.0663,476.7756,20.6266,8.5615,0.6994,5.2574
2/8/24,BASEB9,Countermovement Jump,795.034,0.5344,242.6976,302.6286,0.733,136.9748,531.8012,-58.7039,25.4845,0.7291,-1.3218
2/8/24,BASEB9,Countermovement Jump,798.242,0.5362,251.712,304.9201,0.669,131.9876,841.4741,-14.0688,5.6743,0.8015,4.3232
2/8/24,BASEB9,Countermovement Jump,798.544,0.5073,269.3455,324.8412,0.602,115.6142,690.632,-5.1677,-3.3703,0.8427,1.6306
2/6/24,BASEB9,Countermovement Jump,795.724,0.5361,248.8458,293.8205,0.655,133.5479,753.6533,9.8549,1.8134,0.8184,3.1596
2/6/24,BASEB9,Countermovement Jump,796.351,0.5387,253.543,302.1281,0.684,133.2779,662.1452,10.5253,21.2635,0.7876,-2.8832
2/6/24,BASEB9,Countermovement Jump,796.329,0.5201,266.2844,319.2148,0.605,122.1482,809.59,-0.2947,18.4154,0.8597,2.3656
2/1/24,BASEB9,Countermovement Jump,797.113,0.5028,252.2991,299.9575,0.747,124.9783,712.0697,6.3425,23.2747,0.6731,2.3258
2/1/24,BASEB9,Countermovement Jump,795.125,0.4866,257.3105,307.3731,0.688,116.2848,666.8134,9.5813,21.2926,0.7072,3.1239
1/30/24,BASEB9,Countermovement Jump,795.203,0.5412,237.7639,281.0603,0.745,137.5766,559.7313,36.958,17.8788,0.7265,0.7802
1/30/24,BASEB9,Countermovement Jump,797.532,0.5161,260.6686,311.837,0.679,124.3672,651.3845,1.0972,10.3234,0.7602,0.9905
1/25/24,BASEB9,Countermovement Jump,789.15,0.4902,249.2914,293.8605,0.705,124.8555,621.935,-4.4825,-10.6236,0.6954,-4.1115
1/25/24,BASEB9,Countermovement Jump,788.908,0.4728,256.8011,307.2602,0.662,114.2199,524.9028,-1.2799,1.0378,0.7141,0.2786
1/23/24,BASEB9,Countermovement Jump,789.563,0.5469,237.5633,282.9413,0.742,114.7028,933.0478,-2.0768,32.8442,0.737,5.9242
1/23/24,BASEB9,Countermovement Jump,797.07,0.5046,249.0435,294.4534,0.674,132.8395,608.1022,-12.3994,-18.0754,0.7487,3.1724
1/18/24,BASEB9,Countermovement Jump,802.295,0.5095,234.1628,268.1059,0.718,124.4652,462.7974,30.4067,0.6817,0.7096,-2.0931
1/16/24,BASEB9,Countermovement Jump,806.315,0.522,228.8031,263.5446,0.795,123.3205,621.3453,0.5988,-13.7872,0.6566,-0.1453
1/16/24,BASEB9,Countermovement Jump,805.706,0.4917,243.4222,279.8788,0.71,123.3359,628.393,-6.6166,-12.1814,0.6925,5.4054
1/15/24,BASEB9,Countermovement Jump,798.613,0.5216,241.7523,285.2445,0.721,128.5629,557.5917,-4.8282,-24.195,0.7235,-1.0617
1/15/24,BASEB9,Countermovement Jump,799.188,0.505,253.9946,293.9233,0.632,121.5537,604.1132,-11.9718,27.1722,0.7991,3.6355
4/26/24,BASEB10,Countermovement Jump,896.727,0.5481,231.5077,301.2065,0.742,144.0007,403.2442,12.5553,-35.7095,0.7386,3.1269
4/23/24,BASEB10,Countermovement Jump,895.269,0.5786,250.2339,331.9673,0.708,148.3209,587.868,-19.5136,-1.9786,0.8172,-1.5608
4/19/24,BASEB10,Countermovement Jump,894.528,0.5817,237.7599,309.9959,0.795,149.796,437.4374,-8.1523,-2.5598,0.7317,-1.4613
4/16/24,BASEB10,Countermovement Jump,894.843,0.5457,239.562,294.8003,0.705,146.6946,516.9622,-3.2425,-21.5686,0.774,0.1213
4/11/24,BASEB10,Countermovement Jump,892.073,0.5562,232.2161,303.0021,0.726,147.9569,605.2195,-42.9524,-7.0914,0.7661,-3.6119
4/8/24,BASEB10,Countermovement Jump,898.802,0.5449,239.8618,300.3999,0.672,145.7532,571.9836,-27.9129,-33.0131,0.8108,-1.4314
4/4/24,BASEB10,Countermovement Jump,891.981,0.5476,241.7823,299.2216,0.687,141.7052,600.7976,-35.473,-25.4068,0.7971,-3.2391
3/28/24,BASEB10,Countermovement Jump,906.904,0.5241,241.4637,286.2486,0.651,136.8582,382.9512,-12.3524,-17.1704,0.8051,-8.1764
3/26/24,BASEB10,Countermovement Jump,902.715,0.5855,243.376,333.217,0.721,163.6754,562.1929,-30.4039,-4.8148,0.812,-4.7581
3/19/24,BASEB10,Countermovement Jump,911.037,0.532,234.7386,295.3777,0.706,147.2018,487.247,-9.394,1.4267,0.7536,-6.7551
3/19/24,BASEB10,Countermovement Jump,910.757,0.402,227.2159,296.1273,0.72,153.8961,458.7393,-32.5515,-9.8149,0.5583,-4.2448
3/19/24,BASEB10,Countermovement Jump,910.848,0.5327,225.813,265.5767,0.848,134.8422,480.1021,-23.1191,8.2757,0.6282,-5.3431
3/14/24,BASEB10,Countermovement Jump,901.41,0.5194,227.4107,286.662,0.745,141.5946,473.3695,-19.0532,-19.1003,0.6972,-9.8007
3/14/24,BASEB10,Countermovement Jump,901.142,0.5148,221.2735,268.3262,0.75,140.927,334.3535,-17.9555,-35.8814,0.6864,-5.9774
3/7/24,BASEB10,Countermovement Jump,908.523,0.5645,237.0508,294.8742,0.735,152.8398,588.4276,-42.2746,9.0545,0.768,-5.7176
3/6/24,BASEB10,Countermovement Jump,910.205,0.5461,235.7952,296.0871,0.805,149.2654,494.0645,-17.9008,-3.9544,0.6783,-0.436
2/29/24,BASEB10,Countermovement Jump,920.763,0.5377,232.3156,301.4891,0.758,146.352,528.0403,-22.4599,-26.0059,0.7093,0.7721
2/27/24,BASEB10,Countermovement Jump,897.106,0.5512,236.8073,309.7739,0.759,146.5097,496.151,-49.4046,-36.1561,0.7262,3.899
2/27/24,BASEB10,Countermovement Jump,896.849,0.5419,234.8226,289.0119,0.722,143.1857,718.5156,-6.1453,3.0619,0.7505,1.9267
2/15/24,BASEB10,Countermovement Jump,926.039,0.5439,235.5908,303.5509,0.745,152.7046,468.7708,-33.8401,15.7643,0.7301,-3.0831
2/13/24,BASEB10,Countermovement Jump,933.067,0.5155,237.435,296.1202,0.768,139.7746,489.7826,-37.6805,-8.0313,0.6712,-1.2367
2/13/24,BASEB10,Countermovement Jump,933.183,0.5483,226.1143,310.0142,0.795,164.9635,347.6274,-35.3268,-29.2495,0.6897,-1.4425
2/8/24,BASEB10,Countermovement Jump,926.324,0.5171,225.3375,298.4917,0.748,152.1471,438.9393,-56.7142,-27.7473,0.6913,-3.0265
2/8/24,BASEB10,Countermovement Jump,927.35,0.5274,227.4143,298.9163,0.773,144.8391,439.8555,-29.1003,13.3278,0.6823,-6.0304
2/8/24,BASEB10,Countermovement Jump,927.452,0.5353,228.2184,287.9933,0.783,145.2437,519.38,-15.3,-2.961,0.6837,-8.1359
2/7/24,BASEB10,Countermovement Jump,931.173,0.5314,234.4903,308.2134,0.726,162.1683,425.9144,-51.9919,-23.7767,0.7319,-1.6835
2/7/24,BASEB10,Countermovement Jump,931.298,0.5261,241.7563,301.1925,0.8,138.5771,483.9482,-22.1211,-15.8996,0.6576,-5.2184
2/7/24,BASEB10,Countermovement Jump,931.808,0.5138,226.4482,287.1836,0.856,136.5136,372.9309,-61.6115,-33.8929,0.6002,-1.263
2/1/24,BASEB10,Countermovement Jump,941.848,0.523,216.5996,293.9965,0.813,155.9048,556.5654,-14.1549,11.5836,0.6433,4.2394
2/1/24,BASEB10,Countermovement Jump,942.844,0.5158,227.5529,298.883,0.759,146.8774,667.2366,-25.6716,31.0623,0.6796,-0.2212
1/30/24,BASEB10,Countermovement Jump,929.464,0.5365,232.744,309.1029,0.737,160.6821,553.6524,-7.6953,12.924,0.728,-3.6843
1/30/24,BASEB10,Countermovement Jump,927.793,0.536,243.0443,295.7556,0.772,142.3669,531.153,-9.6185,23.4514,0.6943,0.0082
1/25/24,BASEB10,Countermovement Jump,937.211,0.5205,234.6143,319.6719,0.732,157.7264,631.9815,-23.3497,-45.5939,0.7111,4.2008
1/25/24,BASEB10,Countermovement Jump,935.802,0.5283,234.0108,305.2996,0.756,157.9158,616.2628,-8.9648,-11.1559,0.6988,-2.2974
1/23/24,BASEB10,Countermovement Jump,931.384,0.542,225.9332,315.3372,0.79,156.5505,460.1754,-49.65,-13.3511,0.6861,2.2287
1/23/24,BASEB10,Countermovement Jump,931.763,0.5349,232.9211,284.8364,0.781,141.4136,886.4915,-16.7797,5.5955,0.6848,2.6848
1/18/24,BASEB10,Countermovement Jump,940.169,0.5477,243.02,317.7088,0.805,157.7712,671.1559,-5.7686,14.9612,0.6804,7.8245
1/16/24,BASEB10,Countermovement Jump,923.815,0.5369,234.353,301.1425,0.74,150.4869,822.0261,-29.813,12.1547,0.7255,-1.0792
1/16/24,BASEB10,Countermovement Jump,926.486,0.5066,245.0881,298.6553,0.739,133.9275,685.3854,-14.3307,7.9964,0.6855,4.0781
1/15/24,BASEB10,Countermovement Jump,933.278,0.5344,248.9911,333.0197,0.765,162.2794,670.8612,-47.133,-8.8168,0.6986,7.431
1/15/24,BASEB10,Countermovement Jump,933.533,0.5424,250.6927,330.465,0.681,149.6497,677.1051,-20.6771,-22.4715,0.7964,2.6789
4/26/24,BASEB11,Countermovement Jump,794.111,0.4613,233.8684,273.0097,0.637,110.0772,845.2219,-11.8594,-9.1972,0.7241,-8.1299
4/23/24,BASEB11,Countermovement Jump,780.638,0.4653,241.1381,290.6597,0.752,95.1707,915.6613,-12.2832,1.9483,0.6187,-0.3017
4/19/24,BASEB11,Countermovement Jump,789.482,0.4707,245.8295,295.6369,0.76,103.0811,732.6323,-7.0194,-2.938,0.6193,2.8415
4/16/24,BASEB11,Countermovement Jump,783.326,0.4637,245.4989,298.4709,0.731,98.9915,732.9005,-16.1122,-2.4001,0.6344,-7.1763
4/11/24,BASEB11,Countermovement Jump,793.91,0.4294,240.5659,288.4458,0.66,94.4301,789.6361,-10.1292,-0.9837,0.6505,-1.2909
